,Country Code,Year,Country Name,Access To Clean Fuels And Technologies For Cooking (% Of Population),"People Using At Least Basic Drinking Water Services, Rural (% Of Rural Population)","People Using At Least Basic Sanitation Services, Rural (% Of Rural Population)"
1016,BOL,2018,Bolivia,,,
1017,BOL,2018,Bolivia,,,
1018,BOL,2019,Bolivia,,,
1019,BOL,2019,Bolivia,,,
1020,BIH,2000,Bosnia and Herzegovina,38.07,96.25555804,92.5820738
1021,BIH,2000,Bosnia and Herzegovina,38.07,96.25555804,92.5820738
1022,BIH,2000,Bosnia and Herzegovina,38.07,96.25555804,92.5820738
1023,BIH,2000,Bosnia and Herzegovina,38.07,96.25555804,92.5820738
1024,BIH,2000,Bosnia and Herzegovina,38.07,96.25555804,92.5820738
1025,BIH,2000,Bosnia and Herzegovina,38.07,96.25555804,92.5820738
1026,BIH,2001,Bosnia and Herzegovina,39.56,96.35999297,92.53648494
1027,BIH,2001,Bosnia and Herzegovina,39.56,96.35999297,92.53648494
1028,BIH,2001,Bosnia and Herzegovina,39.56,96.35999297,92.53648494
1029,BIH,2001,Bosnia and Herzegovina,39.56,96.35999297,92.53648494
1030,BIH,2001,Bosnia and Herzegovina,39.56,96.35999297,92.53648494
1031,BIH,2001,Bosnia and Herzegovina,39.56,96.35999297,92.53648494
1032,BIH,2002,Bosnia and Herzegovina,41.48,96.46406708,92.49089608
1033,BIH,2002,Bosnia and Herzegovina,41.48,96.46406708,92.49089608
1034,BIH,2002,Bosnia and Herzegovina,41.48,96.46406708,92.49089608
1035,BIH,2002,Bosnia and Herzegovina,41.48,96.46406708,92.49089608
1036,BIH,2002,Bosnia and Herzegovina,41.48,96.46406708,92.49089608
1037,BIH,2002,Bosnia and Herzegovina,41.48,96.46406708,92.49089608
1038,BIH,2003,Bosnia and Herzegovina,42.57,96.56778037,92.44530722
1039,BIH,2003,Bosnia and Herzegovina,42.57,96.56778037,92.44530722
1040,BIH,2003,Bosnia and Herzegovina,42.57,96.56778037,92.44530722
1041,BIH,2003,Bosnia and Herzegovina,42.57,96.56778037,92.44530722
1042,BIH,2003,Bosnia and Herzegovina,42.57,96.56778037,92.44530722
1043,BIH,2003,Bosnia and Herzegovina,42.57,96.56778037,92.44530722
1044,BIH,2004,Bosnia and Herzegovina,44.63,96.67113284,92.39971836
1045,BIH,2004,Bosnia and Herzegovina,44.63,96.67113284,92.39971836
1046,BIH,2004,Bosnia and Herzegovina,44.63,96.67113284,92.39971836
1047,BIH,2004,Bosnia and Herzegovina,44.63,96.67113284,92.39971836
1048,BIH,2004,Bosnia and Herzegovina,44.63,96.67113284,92.39971836
1049,BIH,2004,Bosnia and Herzegovina,44.63,96.67113284,92.39971836
1050,BIH,2005,Bosnia and Herzegovina,45.7,96.7741245,92.37374375
1051,BIH,2005,Bosnia and Herzegovina,45.7,96.7741245,92.37374375
1052,BIH,2005,Bosnia and Herzegovina,45.7,96.7741245,92.37374375
1053,BIH,2005,Bosnia and Herzegovina,45.7,96.7741245,92.37374375
1054,BIH,2005,Bosnia and Herzegovina,45.7,96.7741245,92.37374375
1055,BIH,2005,Bosnia and Herzegovina,45.7,96.7741245,92.37374375
1056,BIH,2006,Bosnia and Herzegovina,47.63,96.87675533,92.34774978
1057,BIH,2006,Bosnia and Herzegovina,47.63,96.87675533,92.34774978
1058,BIH,2006,Bosnia and Herzegovina,47.63,96.87675533,92.34774978
1059,BIH,2006,Bosnia and Herzegovina,47.63,96.87675533,92.34774978
1060,BIH,2006,Bosnia and Herzegovina,47.63,96.87675533,92.34774978
1061,BIH,2006,Bosnia and Herzegovina,47.63,96.87675533,92.34774978
1062,BIH,2007,Bosnia and Herzegovina,49.34,96.97902535,92.32173644
1063,BIH,2007,Bosnia and Herzegovina,49.34,96.97902535,92.32173644
1064,BIH,2007,Bosnia and Herzegovina,49.34,96.97902535,92.32173644
1065,BIH,2007,Bosnia and Herzegovina,49.34,96.97902535,92.32173644
1066,BIH,2007,Bosnia and Herzegovina,49.34,96.97902535,92.32173644
1067,BIH,2007,Bosnia and Herzegovina,49.34,96.97902535,92.32173644
1068,BIH,2008,Bosnia and Herzegovina,50.79,97.08093455,92.29570374
1069,BIH,2008,Bosnia and Herzegovina,50.79,97.08093455,92.29570374
1070,BIH,2008,Bosnia and Herzegovina,50.79,97.08093455,92.29570374
1071,BIH,2008,Bosnia and Herzegovina,50.79,97.08093455,92.29570374
1072,BIH,2008,Bosnia and Herzegovina,50.79,97.08093455,92.29570374
1073,BIH,2008,Bosnia and Herzegovina,50.79,97.08093455,92.29570374
1074,BIH,2009,Bosnia and Herzegovina,52.48,97.18248294,92.26965167
1075,BIH,2009,Bosnia and Herzegovina,52.48,97.18248294,92.26965167
1076,BIH,2009,Bosnia and Herzegovina,52.48,97.18248294,92.26965167
1077,BIH,2009,Bosnia and Herzegovina,52.48,97.18248294,92.26965167
1078,BIH,2009,Bosnia and Herzegovina,52.48,97.18248294,92.26965167
1079,BIH,2009,Bosnia and Herzegovina,52.48,97.18248294,92.26965167
1080,BIH,2010,Bosnia and Herzegovina,54.24,97.2836705,92.24358024
1081,BIH,2010,Bosnia and Herzegovina,54.24,97.2836705,92.24358024
1082,BIH,2010,Bosnia and Herzegovina,54.24,97.2836705,92.24358024
1083,BIH,2010,Bosnia and Herzegovina,54.24,97.2836705,92.24358024
1084,BIH,2010,Bosnia and Herzegovina,54.24,97.2836705,92.24358024
1085,BIH,2010,Bosnia and Herzegovina,54.24,97.2836705,92.24358024
1086,BIH,2011,Bosnia and Herzegovina,55.89,97.38449725,92.21748944
1087,BIH,2011,Bosnia and Herzegovina,55.89,97.38449725,92.21748944
1088,BIH,2011,Bosnia and Herzegovina,55.89,97.38449725,92.21748944
1089,BIH,2011,Bosnia and Herzegovina,55.89,97.38449725,92.21748944
1090,BIH,2011,Bosnia and Herzegovina,55.89,97.38449725,92.21748944
1091,BIH,2011,Bosnia and Herzegovina,55.89,97.38449725,92.21748944
1092,BIH,2012,Bosnia and Herzegovina,57.44,97.35944959,92.19137928
1093,BIH,2012,Bosnia and Herzegovina,57.44,97.35944959,92.19137928
1094,BIH,2012,Bosnia and Herzegovina,57.44,97.35944959,92.19137928
1095,BIH,2012,Bosnia and Herzegovina,57.44,97.35944959,92.19137928
1096,BIH,2012,Bosnia and Herzegovina,57.44,97.35944959,92.19137928
1097,BIH,2012,Bosnia and Herzegovina,57.44,97.35944959,92.19137928
1098,BIH,2013,Bosnia and Herzegovina,58.82,97.425,92.16524976
1099,BIH,2013,Bosnia and Herzegovina,58.82,97.425,92.16524976
1100,BIH,2013,Bosnia and Herzegovina,58.82,97.425,92.16524976
1101,BIH,2013,Bosnia and Herzegovina,58.82,97.425,92.16524976
1102,BIH,2013,Bosnia and Herzegovina,58.82,97.425,92.16524976
1103,BIH,2013,Bosnia and Herzegovina,58.82,97.425,92.16524976
1104,BIH,2014,Bosnia and Herzegovina,60.38,97.33333333,92.13910087
1105,BIH,2014,Bosnia and Herzegovina,60.38,97.33333333,92.13910087
1106,BIH,2014,Bosnia and Herzegovina,60.38,97.33333333,92.13910087
1107,BIH,2014,Bosnia and Herzegovina,60.38,97.33333333,92.13910087
1108,BIH,2014,Bosnia and Herzegovina,60.38,97.33333333,92.13910087
1109,BIH,2014,Bosnia and Herzegovina,60.38,97.33333333,92.13910087
1110,BIH,2015,Bosnia and Herzegovina,62.22,97.33333333,92.13910087
1111,BIH,2015,Bosnia and Herzegovina,62.22,97.33333333,92.13910087
1112,BIH,2015,Bosnia and Herzegovina,62.22,97.33333333,92.13910087
1113,BIH,2015,Bosnia and Herzegovina,62.22,97.33333333,92.13910087
1114,BIH,2015,Bosnia and Herzegovina,62.22,97.33333333,92.13910087
1115,BIH,2015,Bosnia and Herzegovina,62.22,97.33333333,92.13910087
1116,BIH,2016,Bosnia and Herzegovina,63.38,97.33333333,92.13910087
1117,BIH,2016,Bosnia and Herzegovina,63.38,97.33333333,92.13910087
1118,BIH,2016,Bosnia and Herzegovina,63.38,97.33333333,92.13910087
1119,BIH,2016,Bosnia and Herzegovina,63.38,97.33333333,92.13910087
1120,BIH,2016,Bosnia and Herzegovina,63.38,97.33333333,92.13910087
1121,BIH,2016,Bosnia and Herzegovina,63.38,97.33333333,92.13910087
1122,BIH,2017,Bosnia and Herzegovina,,97.33333333,92.13910087
1123,BIH,2017,Bosnia and Herzegovina,,97.33333333,92.13910087
1124,BIH,2017,Bosnia and Herzegovina,,97.33333333,92.13910087
1125,BIH,2017,Bosnia and Herzegovina,,97.33333333,92.13910087
1126,BIH,2017,Bosnia and Herzegovina,,97.33333333,92.13910087
1127,BIH,2017,Bosnia and Herzegovina,,97.33333333,92.13910087
1128,BIH,2018,Bosnia and Herzegovina,,,
1129,BIH,2018,Bosnia and Herzegovina,,,
1130,BIH,2018,Bosnia and Herzegovina,,,
1131,BIH,2018,Bosnia and Herzegovina,,,
1132,BIH,2018,Bosnia and Herzegovina,,,
1133,BIH,2018,Bosnia and Herzegovina,,,
1134,BIH,2019,Bosnia and Herzegovina,,,
1135,BIH,2019,Bosnia and Herzegovina,,,
1136,BIH,2019,Bosnia and Herzegovina,,,
1137,BIH,2019,Bosnia and Herzegovina,,,
1138,BIH,2019,Bosnia and Herzegovina,,,
1139,BIH,2019,Bosnia and Herzegovina,,,
1140,BGR,2000,Bulgaria,64.96,99.47295089,83.71607516
1141,BGR,2001,Bulgaria,68.7,99.47242772,83.71607516
1142,BGR,2002,Bulgaria,72.09,99.47190351,83.71604305
1143,BGR,2003,Bulgaria,75.09,99.43784174,83.71592265
1144,BGR,2004,Bulgaria,77.62,99.33841379,83.71580226
1145,BGR,2005,Bulgaria,79.75,99.23898584,83.71568186
1146,BGR,2006,Bulgaria,81.48,99.1395579,83.71556146
1147,BGR,2007,Bulgaria,83.0,99.04012995,83.71544107
1148,BGR,2008,Bulgaria,84.2,98.940702,83.71532067
1149,BGR,2009,Bulgaria,85.22,98.84127405,83.71520027
1150,BGR,2010,Bulgaria,86.04,98.7418461,83.71507987
1151,BGR,2011,Bulgaria,86.7,98.64241815,83.71495948
1152,BGR,2012,Bulgaria,87.27,98.5429902,83.71483908
1153,BGR,2013,Bulgaria,87.71,98.44356225,83.71471868
1154,BGR,2014,Bulgaria,88.11,98.3441343,83.71459829
1155,BGR,2015,Bulgaria,88.42,98.24470636,83.71447789
1156,BGR,2016,Bulgaria,88.65,98.14527841,83.71435749
1157,BGR,2017,Bulgaria,,98.04585046,83.71423709999998
1158,BGR,2018,Bulgaria,,,
1159,BGR,2019,Bulgaria,,,
1160,BDI,2000,Burundi,0.62,47.84252522,45.63326896
1161,BDI,2000,Burundi,0.62,47.84252522,45.63326896
1162,BDI,2001,Burundi,0.62,48.34401929,45.80906147
1163,BDI,2001,Burundi,0.62,48.34401929,45.80906147
1164,BDI,2002,Burundi,0.63,48.84735461,45.98485398
1165,BDI,2002,Burundi,0.63,48.84735461,45.98485398
1166,BDI,2003,Burundi,0.64,49.35253118,46.16064649
1167,BDI,2003,Burundi,0.64,49.35253118,46.16064649
1168,BDI,2004,Burundi,0.65,49.85954898,46.18660381
1169,BDI,2004,Burundi,0.65,49.85954898,46.18660381
1170,BDI,2005,Burundi,0.67,50.36840803,46.21142423
1171,BDI,2005,Burundi,0.67,50.36840803,46.21142423
1172,BDI,2006,Burundi,0.67,50.87910832,46.23510774
1173,BDI,2006,Burundi,0.67,50.87910832,46.23510774
1174,BDI,2007,Burundi,0.69,51.39164986,46.25765436
1175,BDI,2007,Burundi,0.69,51.39164986,46.25765436
1176,BDI,2008,Burundi,0.7,51.90603264,46.27906409
1177,BDI,2008,Burundi,0.7,51.90603264,46.27906409
1178,BDI,2009,Burundi,0.69,52.42225666,46.29933691
1179,BDI,2009,Burundi,0.69,52.42225666,46.29933691
1180,BDI,2010,Burundi,0.72,52.94032193,46.31847284
1181,BDI,2010,Burundi,0.72,52.94032193,46.31847284
1182,BDI,2011,Burundi,0.76,53.46022843,46.33647187
1183,BDI,2011,Burundi,0.76,53.46022843,46.33647187
1184,BDI,2012,Burundi,0.77,53.98197619,46.353334
1185,BDI,2012,Burundi,0.77,53.98197619,46.353334
1186,BDI,2013,Burundi,0.77,54.50556518,46.36905923
1187,BDI,2013,Burundi,0.77,54.50556518,46.36905923
1188,BDI,2014,Burundi,0.81,55.03099542,46.38364756
1189,BDI,2014,Burundi,0.81,55.03099542,46.38364756
1190,BDI,2015,Burundi,0.83,55.55826691,46.397099
1191,BDI,2015,Burundi,0.83,55.55826691,46.397099
1192,BDI,2016,Burundi,0.85,56.08737963,46.40941353
1193,BDI,2016,Burundi,0.85,56.08737963,46.40941353
1194,BDI,2017,Burundi,,56.6183336,46.42059117
1195,BDI,2017,Burundi,,56.6183336,46.42059117
1196,BDI,2018,Burundi,,,
1197,BDI,2018,Burundi,,,
1198,BDI,2019,Burundi,,,
1199,BDI,2019,Burundi,,,
1200,KHM,2000,Cambodia,4.66,47.04868051,1.648547304
1201,KHM,2000,Cambodia,4.66,47.04868051,1.648547304
1202,KHM,2000,Cambodia,4.66,47.04868051,1.648547304
1203,KHM,2000,Cambodia,4.66,47.04868051,1.648547304
1204,KHM,2000,Cambodia,4.66,47.04868051,1.648547304
1205,KHM,2000,Cambodia,4.66,47.04868051,1.648547304
1206,KHM,2000,Cambodia,4.66,47.04868051,1.648547304
1207,KHM,2001,Cambodia,5.18,48.56391328,4.186842342
1208,KHM,2001,Cambodia,5.18,48.56391328,4.186842342
1209,KHM,2001,Cambodia,5.18,48.56391328,4.186842342
1210,KHM,2001,Cambodia,5.18,48.56391328,4.186842342
1211,KHM,2001,Cambodia,5.18,48.56391328,4.186842342
1212,KHM,2001,Cambodia,5.18,48.56391328,4.186842342
1213,KHM,2001,Cambodia,5.18,48.56391328,4.186842342
1214,KHM,2002,Cambodia,5.69,50.07994181,6.7526976360000015
1215,KHM,2002,Cambodia,5.69,50.07994181,6.7526976360000015
1216,KHM,2002,Cambodia,5.69,50.07994181,6.7526976360000015
1217,KHM,2002,Cambodia,5.69,50.07994181,6.7526976360000015
1218,KHM,2002,Cambodia,5.69,50.07994181,6.7526976360000015
1219,KHM,2002,Cambodia,5.69,50.07994181,6.7526976360000015
1220,KHM,2002,Cambodia,5.69,50.07994181,6.7526976360000015
1221,KHM,2003,Cambodia,6.22,51.59676609,9.346113185
1222,KHM,2003,Cambodia,6.22,51.59676609,9.346113185
1223,KHM,2003,Cambodia,6.22,51.59676609,9.346113185
1224,KHM,2003,Cambodia,6.22,51.59676609,9.346113185
1225,KHM,2003,Cambodia,6.22,51.59676609,9.346113185
1226,KHM,2003,Cambodia,6.22,51.59676609,9.346113185
1227,KHM,2003,Cambodia,6.22,51.59676609,9.346113185
1228,KHM,2004,Cambodia,6.73,53.11438612,11.96708899
1229,KHM,2004,Cambodia,6.73,53.11438612,11.96708899
1230,KHM,2004,Cambodia,6.73,53.11438612,11.96708899
1231,KHM,2004,Cambodia,6.73,53.11438612,11.96708899
1232,KHM,2004,Cambodia,6.73,53.11438612,11.96708899
1233,KHM,2004,Cambodia,6.73,53.11438612,11.96708899
1234,KHM,2004,Cambodia,6.73,53.11438612,11.96708899
1235,KHM,2005,Cambodia,7.35,54.63280191,14.61562505
1236,KHM,2005,Cambodia,7.35,54.63280191,14.61562505
1237,KHM,2005,Cambodia,7.35,54.63280191,14.61562505
1238,KHM,2005,Cambodia,7.35,54.63280191,14.61562505
1239,KHM,2005,Cambodia,7.35,54.63280191,14.61562505
1240,KHM,2005,Cambodia,7.35,54.63280191,14.61562505
1241,KHM,2005,Cambodia,7.35,54.63280191,14.61562505
1242,KHM,2006,Cambodia,7.98,56.15201345,17.29172137
1243,KHM,2006,Cambodia,7.98,56.15201345,17.29172137
1244,KHM,2006,Cambodia,7.98,56.15201345,17.29172137
1245,KHM,2006,Cambodia,7.98,56.15201345,17.29172137
1246,KHM,2006,Cambodia,7.98,56.15201345,17.29172137
1247,KHM,2006,Cambodia,7.98,56.15201345,17.29172137
1248,KHM,2006,Cambodia,7.98,56.15201345,17.29172137
1249,KHM,2007,Cambodia,8.72,57.67202075,19.99537794
1250,KHM,2007,Cambodia,8.72,57.67202075,19.99537794
1251,KHM,2007,Cambodia,8.72,57.67202075,19.99537794
1252,KHM,2007,Cambodia,8.72,57.67202075,19.99537794
1253,KHM,2007,Cambodia,8.72,57.67202075,19.99537794
1254,KHM,2007,Cambodia,8.72,57.67202075,19.99537794
1255,KHM,2007,Cambodia,8.72,57.67202075,19.99537794
1256,KHM,2008,Cambodia,9.47,59.1928238,22.72659478
1257,KHM,2008,Cambodia,9.47,59.1928238,22.72659478
1258,KHM,2008,Cambodia,9.47,59.1928238,22.72659478
1259,KHM,2008,Cambodia,9.47,59.1928238,22.72659478
1260,KHM,2008,Cambodia,9.47,59.1928238,22.72659478
1261,KHM,2008,Cambodia,9.47,59.1928238,22.72659478
1262,KHM,2008,Cambodia,9.47,59.1928238,22.72659478
1263,KHM,2009,Cambodia,10.32,60.71442261,25.48537186
1264,KHM,2009,Cambodia,10.32,60.71442261,25.48537186
1265,KHM,2009,Cambodia,10.32,60.71442261,25.48537186
1266,KHM,2009,Cambodia,10.32,60.71442261,25.48537186
1267,KHM,2009,Cambodia,10.32,60.71442261,25.48537186
1268,KHM,2009,Cambodia,10.32,60.71442261,25.48537186
1269,KHM,2009,Cambodia,10.32,60.71442261,25.48537186
1270,KHM,2010,Cambodia,11.22,62.23681717,28.2717092
1271,KHM,2010,Cambodia,11.22,62.23681717,28.2717092
1272,KHM,2010,Cambodia,11.22,62.23681717,28.2717092
1273,KHM,2010,Cambodia,11.22,62.23681717,28.2717092
1274,KHM,2010,Cambodia,11.22,62.23681717,28.2717092
1275,KHM,2010,Cambodia,11.22,62.23681717,28.2717092
1276,KHM,2010,Cambodia,11.22,62.23681717,28.2717092
1277,KHM,2011,Cambodia,12.02,63.76000748,31.085606800000004
1278,KHM,2011,Cambodia,12.02,63.76000748,31.085606800000004
1279,KHM,2011,Cambodia,12.02,63.76000748,31.085606800000004
1280,KHM,2011,Cambodia,12.02,63.76000748,31.085606800000004
1281,KHM,2011,Cambodia,12.02,63.76000748,31.085606800000004
1282,KHM,2011,Cambodia,12.02,63.76000748,31.085606800000004
1283,KHM,2011,Cambodia,12.02,63.76000748,31.085606800000004
1284,KHM,2012,Cambodia,12.98,65.28399355,33.92706466
1285,KHM,2012,Cambodia,12.98,65.28399355,33.92706466
1286,KHM,2012,Cambodia,12.98,65.28399355,33.92706466
1287,KHM,2012,Cambodia,12.98,65.28399355,33.92706466
1288,KHM,2012,Cambodia,12.98,65.28399355,33.92706466
1289,KHM,2012,Cambodia,12.98,65.28399355,33.92706466
1290,KHM,2012,Cambodia,12.98,65.28399355,33.92706466
1291,KHM,2013,Cambodia,14.05,66.80877538,36.79608277
1292,KHM,2013,Cambodia,14.05,66.80877538,36.79608277
1293,KHM,2013,Cambodia,14.05,66.80877538,36.79608277
1294,KHM,2013,Cambodia,14.05,66.80877538,36.79608277
1295,KHM,2013,Cambodia,14.05,66.80877538,36.79608277
1296,KHM,2013,Cambodia,14.05,66.80877538,36.79608277
1297,KHM,2013,Cambodia,14.05,66.80877538,36.79608277
1298,KHM,2014,Cambodia,15.28,68.33435296,39.69266113
1299,KHM,2014,Cambodia,15.28,68.33435296,39.69266113
1300,KHM,2014,Cambodia,15.28,68.33435296,39.69266113
1301,KHM,2014,Cambodia,15.28,68.33435296,39.69266113
1302,KHM,2014,Cambodia,15.28,68.33435296,39.69266113
1303,KHM,2014,Cambodia,15.28,68.33435296,39.69266113
1304,KHM,2014,Cambodia,15.28,68.33435296,39.69266113
1305,KHM,2015,Cambodia,16.36,69.86072629,42.61679976
1306,KHM,2015,Cambodia,16.36,69.86072629,42.61679976
1307,KHM,2015,Cambodia,16.36,69.86072629,42.61679976
1308,KHM,2015,Cambodia,16.36,69.86072629,42.61679976
1309,KHM,2015,Cambodia,16.36,69.86072629,42.61679976
1310,KHM,2015,Cambodia,16.36,69.86072629,42.61679976
1311,KHM,2015,Cambodia,16.36,69.86072629,42.61679976
1312,KHM,2016,Cambodia,17.69,71.38789538,45.56849864
1313,KHM,2016,Cambodia,17.69,71.38789538,45.56849864
1314,KHM,2016,Cambodia,17.69,71.38789538,45.56849864
1315,KHM,2016,Cambodia,17.69,71.38789538,45.56849864
1316,KHM,2016,Cambodia,17.69,71.38789538,45.56849864
1317,KHM,2016,Cambodia,17.69,71.38789538,45.56849864
1318,KHM,2016,Cambodia,17.69,71.38789538,45.56849864
1319,KHM,2017,Cambodia,,72.8966363,48.30446465
1320,KHM,2017,Cambodia,,72.8966363,48.30446465
1321,KHM,2017,Cambodia,,72.8966363,48.30446465
1322,KHM,2017,Cambodia,,72.8966363,48.30446465
1323,KHM,2017,Cambodia,,72.8966363,48.30446465
1324,KHM,2017,Cambodia,,72.8966363,48.30446465
1325,KHM,2017,Cambodia,,72.8966363,48.30446465
1326,KHM,2018,Cambodia,,,
1327,KHM,2018,Cambodia,,,
1328,KHM,2018,Cambodia,,,
1329,KHM,2018,Cambodia,,,
1330,KHM,2018,Cambodia,,,
1331,KHM,2018,Cambodia,,,
1332,KHM,2018,Cambodia,,,
1333,KHM,2019,Cambodia,,,
1334,KHM,2019,Cambodia,,,
1335,KHM,2019,Cambodia,,,
1336,KHM,2019,Cambodia,,,
1337,KHM,2019,Cambodia,,,
1338,KHM,2019,Cambodia,,,
1339,KHM,2019,Cambodia,,,
1340,COL,2000,Colombia,79.58,71.103951,49.34659653
1341,COL,2000,Colombia,79.58,71.103951,49.34659653
1342,COL,2000,Colombia,79.58,71.103951,49.34659653
1343,COL,2000,Colombia,79.58,71.103951,49.34659653
1344,COL,2001,Colombia,80.86,72.00770056,50.85024583
1345,COL,2001,Colombia,80.86,72.00770056,50.85024583
1346,COL,2001,Colombia,80.86,72.00770056,50.85024583
1347,COL,2001,Colombia,80.86,72.00770056,50.85024583
1348,COL,2002,Colombia,81.88,72.91129732,52.36323796
1349,COL,2002,Colombia,81.88,72.91129732,52.36323796
1350,COL,2002,Colombia,81.88,72.91129732,52.36323796
1351,COL,2002,Colombia,81.88,72.91129732,52.36323796
1352,COL,2003,Colombia,82.99,73.81474127,53.88557292
1353,COL,2003,Colombia,82.99,73.81474127,53.88557292
1354,COL,2003,Colombia,82.99,73.81474127,53.88557292
1355,COL,2003,Colombia,82.99,73.81474127,53.88557292
1356,COL,2004,Colombia,83.86,74.7180324,55.41725071
1357,COL,2004,Colombia,83.86,74.7180324,55.41725071
1358,COL,2004,Colombia,83.86,74.7180324,55.41725071
1359,COL,2004,Colombia,83.86,74.7180324,55.41725071
1360,COL,2005,Colombia,84.83,75.62117072,56.95827133
1361,COL,2005,Colombia,84.83,75.62117072,56.95827133
1362,COL,2005,Colombia,84.83,75.62117072,56.95827133
1363,COL,2005,Colombia,84.83,75.62117072,56.95827133
1364,COL,2006,Colombia,85.69,76.52415624,58.50863479
1365,COL,2006,Colombia,85.69,76.52415624,58.50863479
1366,COL,2006,Colombia,85.69,76.52415624,58.50863479
1367,COL,2006,Colombia,85.69,76.52415624,58.50863479
1368,COL,2007,Colombia,86.3,77.42698894,60.06834107
1369,COL,2007,Colombia,86.3,77.42698894,60.06834107
1370,COL,2007,Colombia,86.3,77.42698894,60.06834107
1371,COL,2007,Colombia,86.3,77.42698894,60.06834107
1372,COL,2008,Colombia,87.24,78.32966883,61.63739019
1373,COL,2008,Colombia,87.24,78.32966883,61.63739019
1374,COL,2008,Colombia,87.24,78.32966883,61.63739019
1375,COL,2008,Colombia,87.24,78.32966883,61.63739019
1376,COL,2009,Colombia,87.89,79.23219591,63.21578213
1377,COL,2009,Colombia,87.89,79.23219591,63.21578213
1378,COL,2009,Colombia,87.89,79.23219591,63.21578213
1379,COL,2009,Colombia,87.89,79.23219591,63.21578213
1380,COL,2010,Colombia,88.49,80.13457018,64.80351691
1381,COL,2010,Colombia,88.49,80.13457018,64.80351691
1382,COL,2010,Colombia,88.49,80.13457018,64.80351691
1383,COL,2010,Colombia,88.49,80.13457018,64.80351691
1384,COL,2011,Colombia,89.05,81.03679164,66.40059451
1385,COL,2011,Colombia,89.05,81.03679164,66.40059451
1386,COL,2011,Colombia,89.05,81.03679164,66.40059451
1387,COL,2011,Colombia,89.05,81.03679164,66.40059451
1388,COL,2012,Colombia,89.62,81.93886028,68.00701495
1389,COL,2012,Colombia,89.62,81.93886028,68.00701495
1390,COL,2012,Colombia,89.62,81.93886028,68.00701495
1391,COL,2012,Colombia,89.62,81.93886028,68.00701495
1392,COL,2013,Colombia,90.12,82.84077612,69.62277822
1393,COL,2013,Colombia,90.12,82.84077612,69.62277822
1394,COL,2013,Colombia,90.12,82.84077612,69.62277822
1395,COL,2013,Colombia,90.12,82.84077612,69.62277822
1396,COL,2014,Colombia,90.87,83.74253914,71.24788432
1397,COL,2014,Colombia,90.87,83.74253914,71.24788432
1398,COL,2014,Colombia,90.87,83.74253914,71.24788432
1399,COL,2014,Colombia,90.87,83.74253914,71.24788432
1400,COL,2015,Colombia,91.29,84.64414936,72.88233324
1401,COL,2015,Colombia,91.29,84.64414936,72.88233324
1402,COL,2015,Colombia,91.29,84.64414936,72.88233324
1403,COL,2015,Colombia,91.29,84.64414936,72.88233324
1404,COL,2016,Colombia,91.79,85.54560676,74.526125
1405,COL,2016,Colombia,91.79,85.54560676,74.526125
1406,COL,2016,Colombia,91.79,85.54560676,74.526125
1407,COL,2016,Colombia,91.79,85.54560676,74.526125
1408,COL,2017,Colombia,,86.44691135,76.17925959
1409,COL,2017,Colombia,,86.44691135,76.17925959
1410,COL,2017,Colombia,,86.44691135,76.17925959
1411,COL,2017,Colombia,,86.44691135,76.17925959
1412,COL,2018,Colombia,,,
1413,COL,2018,Colombia,,,
1414,COL,2018,Colombia,,,
1415,COL,2018,Colombia,,,
1416,COL,2019,Colombia,,,
1417,COL,2019,Colombia,,,
1418,COL,2019,Colombia,,,
1419,COL,2019,Colombia,,,
1420,DJI,2000,Djibouti,5.3,54.72156786,11.98638398
1421,DJI,2001,Djibouti,5.51,54.27065412,11.98638398
1422,DJI,2002,Djibouti,5.74,53.81974038,11.98638398
1423,DJI,2003,Djibouti,6.02,53.36882664,11.98638398
1424,DJI,2004,Djibouti,6.23,52.9179129,11.98638398
1425,DJI,2005,Djibouti,6.49,52.46699915,12.55001229
1426,DJI,2006,Djibouti,6.85,52.01608541,13.11500662
1427,DJI,2007,Djibouti,7.17,51.56517167,13.68136697
1428,DJI,2008,Djibouti,7.59,51.11425793,14.24909333
1429,DJI,2009,Djibouti,7.91,50.66334419,14.81818571
1430,DJI,2010,Djibouti,8.38,50.21243045,15.3886441
1431,DJI,2011,Djibouti,8.84,49.76151671,15.96046851
1432,DJI,2012,Djibouti,9.25,49.31060297,16.53365894
1433,DJI,2013,Djibouti,9.79,48.85968923,17.10821538
1434,DJI,2014,Djibouti,10.29,48.40877549,17.68413784
1435,DJI,2015,Djibouti,10.89,47.95786175,18.26142631
1436,DJI,2016,Djibouti,11.52,47.50694801,18.840080800000006
1437,DJI,2017,Djibouti,,47.05603427,19.42010131
1438,DJI,2018,Djibouti,,,
1439,DJI,2019,Djibouti,,,
1440,DOM,2000,Dominican Republic,80.23,79.42692993,71.25218727
1441,DOM,2000,Dominican Republic,80.23,79.42692993,71.25218727
1442,DOM,2000,Dominican Republic,80.23,79.42692993,71.25218727
1443,DOM,2000,Dominican Republic,80.23,79.42692993,71.25218727
1444,DOM,2000,Dominican Republic,80.23,79.42692993,71.25218727
1445,DOM,2000,Dominican Republic,80.23,79.42692993,71.25218727
1446,DOM,2000,Dominican Republic,80.23,79.42692993,71.25218727
1447,DOM,2001,Dominican Republic,81.07,80.07233318,71.3972452
1448,DOM,2001,Dominican Republic,81.07,80.07233318,71.3972452
