,Country Code,Year,Country Name,"Educational Attainment, Doctoral Or Equivalent, Population 25+, Total (%) (Cumulative)","Educational Attainment, Doctoral Or Equivalent, Population 25+, Male (%) (Cumulative)","Educational Attainment, Doctoral Or Equivalent, Population 25+, Female (%) (Cumulative)",Population Ages 0-14 (% Of Total Population),"School Enrollment, Secondary (% Gross)","School Enrollment, Secondary (% Net)","School Enrollment, Secondary, Female (% Gross)","School Enrollment, Secondary, Female (% Net)","School Enrollment, Secondary, Male (% Gross)","School Enrollment, Secondary, Male (% Net)","School Enrollment, Tertiary (% Gross)","School Enrollment, Tertiary, Female (% Gross)"
1222,KHM,2003,Cambodia,,,,38.53644357,27.50211,26.49652,21.47627,20.711779999999997,33.3269,32.08827,2.91816,
1223,KHM,2003,Cambodia,,,,38.53644357,27.50211,26.49652,21.47627,20.711779999999997,33.3269,32.08827,2.91816,
1224,KHM,2003,Cambodia,,,,38.53644357,27.50211,26.49652,21.47627,20.711779999999997,33.3269,32.08827,2.91816,
1225,KHM,2003,Cambodia,,,,38.53644357,27.50211,26.49652,21.47627,20.711779999999997,33.3269,32.08827,2.91816,
1226,KHM,2003,Cambodia,,,,38.53644357,27.50211,26.49652,21.47627,20.711779999999997,33.3269,32.08827,2.91816,
1227,KHM,2003,Cambodia,,,,38.53644357,27.50211,26.49652,21.47627,20.711779999999997,33.3269,32.08827,2.91816,
1228,KHM,2004,Cambodia,,,,37.81617666,31.32075,27.44903,25.72554,23.3524,36.70302,31.38976,2.81714,1.7514299999999998
1229,KHM,2004,Cambodia,,,,37.81617666,31.32075,27.44903,25.72554,23.3524,36.70302,31.38976,2.81714,1.7514299999999998
1230,KHM,2004,Cambodia,,,,37.81617666,31.32075,27.44903,25.72554,23.3524,36.70302,31.38976,2.81714,1.7514299999999998
1231,KHM,2004,Cambodia,,,,37.81617666,31.32075,27.44903,25.72554,23.3524,36.70302,31.38976,2.81714,1.7514299999999998
1232,KHM,2004,Cambodia,,,,37.81617666,31.32075,27.44903,25.72554,23.3524,36.70302,31.38976,2.81714,1.7514299999999998
1233,KHM,2004,Cambodia,,,,37.81617666,31.32075,27.44903,25.72554,23.3524,36.70302,31.38976,2.81714,1.7514299999999998
1234,KHM,2004,Cambodia,,,,37.81617666,31.32075,27.44903,25.72554,23.3524,36.70302,31.38976,2.81714,1.7514299999999998
1235,KHM,2005,Cambodia,,,,37.06608744,,,,,,,3.38856,2.12414
1236,KHM,2005,Cambodia,,,,37.06608744,,,,,,,3.38856,2.12414
1237,KHM,2005,Cambodia,,,,37.06608744,,,,,,,3.38856,2.12414
1238,KHM,2005,Cambodia,,,,37.06608744,,,,,,,3.38856,2.12414
1239,KHM,2005,Cambodia,,,,37.06608744,,,,,,,3.38856,2.12414
1240,KHM,2005,Cambodia,,,,37.06608744,,,,,,,3.38856,2.12414
1241,KHM,2005,Cambodia,,,,37.06608744,,,,,,,3.38856,2.12414
1242,KHM,2006,Cambodia,,,,36.24184199,39.738409999999995,32.26357,35.12715,29.93563,44.158159999999995,34.494820000000004,5.67855,3.60106
1243,KHM,2006,Cambodia,,,,36.24184199,39.738409999999995,32.26357,35.12715,29.93563,44.158159999999995,34.494820000000004,5.67855,3.60106
1244,KHM,2006,Cambodia,,,,36.24184199,39.738409999999995,32.26357,35.12715,29.93563,44.158159999999995,34.494820000000004,5.67855,3.60106
1245,KHM,2006,Cambodia,,,,36.24184199,39.738409999999995,32.26357,35.12715,29.93563,44.158159999999995,34.494820000000004,5.67855,3.60106
1246,KHM,2006,Cambodia,,,,36.24184199,39.738409999999995,32.26357,35.12715,29.93563,44.158159999999995,34.494820000000004,5.67855,3.60106
1247,KHM,2006,Cambodia,,,,36.24184199,39.738409999999995,32.26357,35.12715,29.93563,44.158159999999995,34.494820000000004,5.67855,3.60106
1248,KHM,2006,Cambodia,,,,36.24184199,39.738409999999995,32.26357,35.12715,29.93563,44.158159999999995,34.494820000000004,5.67855,3.60106
1249,KHM,2007,Cambodia,,,,35.42926508,42.69074000000001,35.91496,38.51498,33.68054,46.69404,38.057109999999994,7.31446,4.80518
1250,KHM,2007,Cambodia,,,,35.42926508,42.69074000000001,35.91496,38.51498,33.68054,46.69404,38.057109999999994,7.31446,4.80518
1251,KHM,2007,Cambodia,,,,35.42926508,42.69074000000001,35.91496,38.51498,33.68054,46.69404,38.057109999999994,7.31446,4.80518
1252,KHM,2007,Cambodia,,,,35.42926508,42.69074000000001,35.91496,38.51498,33.68054,46.69404,38.057109999999994,7.31446,4.80518
1253,KHM,2007,Cambodia,,,,35.42926508,42.69074000000001,35.91496,38.51498,33.68054,46.69404,38.057109999999994,7.31446,4.80518
1254,KHM,2007,Cambodia,,,,35.42926508,42.69074000000001,35.91496,38.51498,33.68054,46.69404,38.057109999999994,7.31446,4.80518
1255,KHM,2007,Cambodia,,,,35.42926508,42.69074000000001,35.91496,38.51498,33.68054,46.69404,38.057109999999994,7.31446,4.80518
1256,KHM,2008,Cambodia,,,,34.63281828,45.21588,38.33132,41.59924,36.66987,48.668209999999995,39.91728,9.12243,6.18139
1257,KHM,2008,Cambodia,,,,34.63281828,45.21588,38.33132,41.59924,36.66987,48.668209999999995,39.91728,9.12243,6.18139
1258,KHM,2008,Cambodia,,,,34.63281828,45.21588,38.33132,41.59924,36.66987,48.668209999999995,39.91728,9.12243,6.18139
1259,KHM,2008,Cambodia,,,,34.63281828,45.21588,38.33132,41.59924,36.66987,48.668209999999995,39.91728,9.12243,6.18139
1260,KHM,2008,Cambodia,,,,34.63281828,45.21588,38.33132,41.59924,36.66987,48.668209999999995,39.91728,9.12243,6.18139
1261,KHM,2008,Cambodia,,,,34.63281828,45.21588,38.33132,41.59924,36.66987,48.668209999999995,39.91728,9.12243,6.18139
1262,KHM,2008,Cambodia,,,,34.63281828,45.21588,38.33132,41.59924,36.66987,48.668209999999995,39.91728,9.12243,6.18139
1263,KHM,2009,Cambodia,,,,33.91597352,,,,,,,11.76895,8.44712
1264,KHM,2009,Cambodia,,,,33.91597352,,,,,,,11.76895,8.44712
1265,KHM,2009,Cambodia,,,,33.91597352,,,,,,,11.76895,8.44712
1266,KHM,2009,Cambodia,,,,33.91597352,,,,,,,11.76895,8.44712
1267,KHM,2009,Cambodia,,,,33.91597352,,,,,,,11.76895,8.44712
1268,KHM,2009,Cambodia,,,,33.91597352,,,,,,,11.76895,8.44712
1269,KHM,2009,Cambodia,,,,33.91597352,,,,,,,11.76895,8.44712
1270,KHM,2010,Cambodia,,,,33.32660248,,,,,,,13.96499,10.47134
1271,KHM,2010,Cambodia,,,,33.32660248,,,,,,,13.96499,10.47134
1272,KHM,2010,Cambodia,,,,33.32660248,,,,,,,13.96499,10.47134
1273,KHM,2010,Cambodia,,,,33.32660248,,,,,,,13.96499,10.47134
1274,KHM,2010,Cambodia,,,,33.32660248,,,,,,,13.96499,10.47134
1275,KHM,2010,Cambodia,,,,33.32660248,,,,,,,13.96499,10.47134
1276,KHM,2010,Cambodia,,,,33.32660248,,,,,,,13.96499,10.47134
1277,KHM,2011,Cambodia,,,,32.92083588,,,,,,,14.890070000000001,11.421380000000001
1278,KHM,2011,Cambodia,,,,32.92083588,,,,,,,14.890070000000001,11.421380000000001
1279,KHM,2011,Cambodia,,,,32.92083588,,,,,,,14.890070000000001,11.421380000000001
1280,KHM,2011,Cambodia,,,,32.92083588,,,,,,,14.890070000000001,11.421380000000001
1281,KHM,2011,Cambodia,,,,32.92083588,,,,,,,14.890070000000001,11.421380000000001
1282,KHM,2011,Cambodia,,,,32.92083588,,,,,,,14.890070000000001,11.421380000000001
1283,KHM,2011,Cambodia,,,,32.92083588,,,,,,,14.890070000000001,11.421380000000001
1284,KHM,2012,Cambodia,,,,32.49576096,,,,,,,,
1285,KHM,2012,Cambodia,,,,32.49576096,,,,,,,,
1286,KHM,2012,Cambodia,,,,32.49576096,,,,,,,,
1287,KHM,2012,Cambodia,,,,32.49576096,,,,,,,,
1288,KHM,2012,Cambodia,,,,32.49576096,,,,,,,,
1289,KHM,2012,Cambodia,,,,32.49576096,,,,,,,,
1290,KHM,2012,Cambodia,,,,32.49576096,,,,,,,,
1291,KHM,2013,Cambodia,,,,32.11078392,,,,,,,,
1292,KHM,2013,Cambodia,,,,32.11078392,,,,,,,,
1293,KHM,2013,Cambodia,,,,32.11078392,,,,,,,,
1294,KHM,2013,Cambodia,,,,32.11078392,,,,,,,,
1295,KHM,2013,Cambodia,,,,32.11078392,,,,,,,,
1296,KHM,2013,Cambodia,,,,32.11078392,,,,,,,,
1297,KHM,2013,Cambodia,,,,32.11078392,,,,,,,,
1298,KHM,2014,Cambodia,0.054770000000000006,0.12047000000000001,0.00655,31.81166026,,,,,,,,
1299,KHM,2014,Cambodia,0.054770000000000006,0.12047000000000001,0.00655,31.81166026,,,,,,,,
1300,KHM,2014,Cambodia,0.054770000000000006,0.12047000000000001,0.00655,31.81166026,,,,,,,,
1301,KHM,2014,Cambodia,0.054770000000000006,0.12047000000000001,0.00655,31.81166026,,,,,,,,
1302,KHM,2014,Cambodia,0.054770000000000006,0.12047000000000001,0.00655,31.81166026,,,,,,,,
1303,KHM,2014,Cambodia,0.054770000000000006,0.12047000000000001,0.00655,31.81166026,,,,,,,,
1304,KHM,2014,Cambodia,0.054770000000000006,0.12047000000000001,0.00655,31.81166026,,,,,,,,
1305,KHM,2015,Cambodia,0.08703999999999999,0.20129,0.0,31.60217908,,,,,,,13.135629999999999,11.81066
1306,KHM,2015,Cambodia,0.08703999999999999,0.20129,0.0,31.60217908,,,,,,,13.135629999999999,11.81066
1307,KHM,2015,Cambodia,0.08703999999999999,0.20129,0.0,31.60217908,,,,,,,13.135629999999999,11.81066
1308,KHM,2015,Cambodia,0.08703999999999999,0.20129,0.0,31.60217908,,,,,,,13.135629999999999,11.81066
1309,KHM,2015,Cambodia,0.08703999999999999,0.20129,0.0,31.60217908,,,,,,,13.135629999999999,11.81066
1310,KHM,2015,Cambodia,0.08703999999999999,0.20129,0.0,31.60217908,,,,,,,13.135629999999999,11.81066
1311,KHM,2015,Cambodia,0.08703999999999999,0.20129,0.0,31.60217908,,,,,,,13.135629999999999,11.81066
1312,KHM,2016,Cambodia,,,,31.38931462,,,,,,,,
1313,KHM,2016,Cambodia,,,,31.38931462,,,,,,,,
1314,KHM,2016,Cambodia,,,,31.38931462,,,,,,,,
1315,KHM,2016,Cambodia,,,,31.38931462,,,,,,,,
1316,KHM,2016,Cambodia,,,,31.38931462,,,,,,,,
1317,KHM,2016,Cambodia,,,,31.38931462,,,,,,,,
1318,KHM,2016,Cambodia,,,,31.38931462,,,,,,,,
1319,KHM,2017,Cambodia,,,,31.27242861,,,,,,,13.134279999999999,12.16869
1320,KHM,2017,Cambodia,,,,31.27242861,,,,,,,13.134279999999999,12.16869
1321,KHM,2017,Cambodia,,,,31.27242861,,,,,,,13.134279999999999,12.16869
1322,KHM,2017,Cambodia,,,,31.27242861,,,,,,,13.134279999999999,12.16869
1323,KHM,2017,Cambodia,,,,31.27242861,,,,,,,13.134279999999999,12.16869
1324,KHM,2017,Cambodia,,,,31.27242861,,,,,,,13.134279999999999,12.16869
1325,KHM,2017,Cambodia,,,,31.27242861,,,,,,,13.134279999999999,12.16869
1326,KHM,2018,Cambodia,,,,31.20141476,,,,,,,13.68776,12.932789999999999
1327,KHM,2018,Cambodia,,,,31.20141476,,,,,,,13.68776,12.932789999999999
1328,KHM,2018,Cambodia,,,,31.20141476,,,,,,,13.68776,12.932789999999999
1329,KHM,2018,Cambodia,,,,31.20141476,,,,,,,13.68776,12.932789999999999
1330,KHM,2018,Cambodia,,,,31.20141476,,,,,,,13.68776,12.932789999999999
1331,KHM,2018,Cambodia,,,,31.20141476,,,,,,,13.68776,12.932789999999999
1332,KHM,2018,Cambodia,,,,31.20141476,,,,,,,13.68776,12.932789999999999
1333,KHM,2019,Cambodia,,,,31.09919594,,,,,,,,
1334,KHM,2019,Cambodia,,,,31.09919594,,,,,,,,
1335,KHM,2019,Cambodia,,,,31.09919594,,,,,,,,
1336,KHM,2019,Cambodia,,,,31.09919594,,,,,,,,
1337,KHM,2019,Cambodia,,,,31.09919594,,,,,,,,
1338,KHM,2019,Cambodia,,,,31.09919594,,,,,,,,
1339,KHM,2019,Cambodia,,,,31.09919594,,,,,,,,
1340,COL,2000,Colombia,,,,32.57381131,73.0866,,76.69193,,69.60876999999999,,24.491999999999997,25.32753
1341,COL,2000,Colombia,,,,32.57381131,73.0866,,76.69193,,69.60876999999999,,24.491999999999997,25.32753
1342,COL,2000,Colombia,,,,32.57381131,73.0866,,76.69193,,69.60876999999999,,24.491999999999997,25.32753
1343,COL,2000,Colombia,,,,32.57381131,73.0866,,76.69193,,69.60876999999999,,24.491999999999997,25.32753
1344,COL,2001,Colombia,,,,32.11032541,,,,,,,25.34747,26.380309999999998
1345,COL,2001,Colombia,,,,32.11032541,,,,,,,25.34747,26.380309999999998
1346,COL,2001,Colombia,,,,32.11032541,,,,,,,25.34747,26.380309999999998
1347,COL,2001,Colombia,,,,32.11032541,,,,,,,25.34747,26.380309999999998
1348,COL,2002,Colombia,,,,31.69653796,74.63544,,78.499,,70.91665,,25.43061,26.339029999999998
1349,COL,2002,Colombia,,,,31.69653796,74.63544,,78.499,,70.91665,,25.43061,26.339029999999998
1350,COL,2002,Colombia,,,,31.69653796,74.63544,,78.499,,70.91665,,25.43061,26.339029999999998
1351,COL,2002,Colombia,,,,31.69653796,74.63544,,78.499,,70.91665,,25.43061,26.339029999999998
1352,COL,2003,Colombia,,,,31.29407722,,,,,,,,
1353,COL,2003,Colombia,,,,31.29407722,,,,,,,,
1354,COL,2003,Colombia,,,,31.29407722,,,,,,,,
1355,COL,2003,Colombia,,,,31.29407722,,,,,,,,
1356,COL,2004,Colombia,,,,30.84436705,79.10735,,83.38509,,74.99736,,28.13663,29.17589000000001
1357,COL,2004,Colombia,,,,30.84436705,79.10735,,83.38509,,74.99736,,28.13663,29.17589000000001
1358,COL,2004,Colombia,,,,30.84436705,79.10735,,83.38509,,74.99736,,28.13663,29.17589000000001
1359,COL,2004,Colombia,,,,30.84436705,79.10735,,83.38509,,74.99736,,28.13663,29.17589000000001
1360,COL,2005,Colombia,,,,30.32105841,82.8622,63.648,87.22846,67.05516,78.66983,60.37654000000001,30.692159999999998,31.904970000000002
1361,COL,2005,Colombia,,,,30.32105841,82.8622,63.648,87.22846,67.05516,78.66983,60.37654000000001,30.692159999999998,31.904970000000002
1362,COL,2005,Colombia,,,,30.32105841,82.8622,63.648,87.22846,67.05516,78.66983,60.37654000000001,30.692159999999998,31.904970000000002
1363,COL,2005,Colombia,,,,30.32105841,82.8622,63.648,87.22846,67.05516,78.66983,60.37654000000001,30.692159999999998,31.904970000000002
1364,COL,2006,Colombia,,,,29.79431885,86.28616,67.7345,91.13823000000001,71.53961,81.62586999999998,64.0798,32.69948,34.11875
1365,COL,2006,Colombia,,,,29.79431885,86.28616,67.7345,91.13823000000001,71.53961,81.62586999999998,64.0798,32.69948,34.11875
1366,COL,2006,Colombia,,,,29.79431885,86.28616,67.7345,91.13823000000001,71.53961,81.62586999999998,64.0798,32.69948,34.11875
1367,COL,2006,Colombia,,,,29.79431885,86.28616,67.7345,91.13823000000001,71.53961,81.62586999999998,64.0798,32.69948,34.11875
1368,COL,2007,Colombia,,,,29.18472096,89.21082,70.40955,94.11922,74.20973000000002,84.49651,66.75963,33.74994,35.28257
1369,COL,2007,Colombia,,,,29.18472096,89.21082,70.40955,94.11922,74.20973000000002,84.49651,66.75963,33.74994,35.28257
1370,COL,2007,Colombia,,,,29.18472096,89.21082,70.40955,94.11922,74.20973000000002,84.49651,66.75963,33.74994,35.28257
1371,COL,2007,Colombia,,,,29.18472096,89.21082,70.40955,94.11922,74.20973000000002,84.49651,66.75963,33.74994,35.28257
1372,COL,2008,Colombia,,,,28.52626852,90.78519,71.39134,95.32379,74.76274000000002,86.42665,68.15368000000001,36.07695,35.96286
1373,COL,2008,Colombia,,,,28.52626852,90.78519,71.39134,95.32379,74.76274000000002,86.42665,68.15368000000001,36.07695,35.96286
1374,COL,2008,Colombia,,,,28.52626852,90.78519,71.39134,95.32379,74.76274000000002,86.42665,68.15368000000001,36.07695,35.96286
1375,COL,2008,Colombia,,,,28.52626852,90.78519,71.39134,95.32379,74.76274000000002,86.42665,68.15368000000001,36.07695,35.96286
1376,COL,2009,Colombia,,,,27.87729373,95.26943,74.13559000000002,100.09716,77.28964,90.63373,71.107,37.51899,38.52225
1377,COL,2009,Colombia,,,,27.87729373,95.26943,74.13559000000002,100.09716,77.28964,90.63373,71.107,37.51899,38.52225
1378,COL,2009,Colombia,,,,27.87729373,95.26943,74.13559000000002,100.09716,77.28964,90.63373,71.107,37.51899,38.52225
1379,COL,2009,Colombia,,,,27.87729373,95.26943,74.13559000000002,100.09716,77.28964,90.63373,71.107,37.51899,38.52225
1380,COL,2010,Colombia,,,,27.26852222,97.54612,75.30739,102.26938,78.27416,93.01108,72.45884000000002,39.41332,41.34383
1381,COL,2010,Colombia,,,,27.26852222,97.54612,75.30739,102.26938,78.27416,93.01108,72.45884000000002,39.41332,41.34383
1382,COL,2010,Colombia,,,,27.26852222,97.54612,75.30739,102.26938,78.27416,93.01108,72.45884000000002,39.41332,41.34383
1383,COL,2010,Colombia,,,,27.26852222,97.54612,75.30739,102.26938,78.27416,93.01108,72.45884000000002,39.41332,41.34383
1384,COL,2011,Colombia,,,,26.63780769,99.15143,77.26227,103.55295,80.18614000000002,94.92404,74.45407,43.032309999999995,45.1512
1385,COL,2011,Colombia,,,,26.63780769,99.15143,77.26227,103.55295,80.18614000000002,94.92404,74.45407,43.032309999999995,45.1512
1386,COL,2011,Colombia,,,,26.63780769,99.15143,77.26227,103.55295,80.18614000000002,94.92404,74.45407,43.032309999999995,45.1512
1387,COL,2011,Colombia,,,,26.63780769,99.15143,77.26227,103.55295,80.18614000000002,94.92404,74.45407,43.032309999999995,45.1512
1388,COL,2012,Colombia,,,,26.07239457,95.40426,75.66677,99.60599,78.77745999999998,91.36877,72.67917,45.3073,48.16623
1389,COL,2012,Colombia,,,,26.07239457,95.40426,75.66677,99.60599,78.77745999999998,91.36877,72.67917,45.3073,48.16623
1390,COL,2012,Colombia,,,,26.07239457,95.40426,75.66677,99.60599,78.77745999999998,91.36877,72.67917,45.3073,48.16623
1391,COL,2012,Colombia,,,,26.07239457,95.40426,75.66677,99.60599,78.77745999999998,91.36877,72.67917,45.3073,48.16623
1392,COL,2013,Colombia,,,,25.55024204,96.1404,76.31163000000002,100.04417,79.381,92.39229,73.36464000000002,48.733109999999996,52.15952
1393,COL,2013,Colombia,,,,25.55024204,96.1404,76.31163000000002,100.04417,79.381,92.39229,73.36464000000002,48.733109999999996,52.15952
1394,COL,2013,Colombia,,,,25.55024204,96.1404,76.31163000000002,100.04417,79.381,92.39229,73.36464000000002,48.733109999999996,52.15952
1395,COL,2013,Colombia,,,,25.55024204,96.1404,76.31163000000002,100.04417,79.381,92.39229,73.36464000000002,48.733109999999996,52.15952
1396,COL,2014,Colombia,,,,25.03879049,94.98767,75.58286,98.73783,78.5674,91.38949000000001,72.71928,51.41638,55.216680000000004
1397,COL,2014,Colombia,,,,25.03879049,94.98767,75.58286,98.73783,78.5674,91.38949000000001,72.71928,51.41638,55.216680000000004
1398,COL,2014,Colombia,,,,25.03879049,94.98767,75.58286,98.73783,78.5674,91.38949000000001,72.71928,51.41638,55.216680000000004
1399,COL,2014,Colombia,,,,25.03879049,94.98767,75.58286,98.73783,78.5674,91.38949000000001,72.71928,51.41638,55.216680000000004
1400,COL,2015,Colombia,,,,24.52966832,94.71927,75.60237,98.12564,78.53981999999998,91.4541,72.78667,53.28214000000001,57.434169999999995
1401,COL,2015,Colombia,,,,24.52966832,94.71927,75.60237,98.12564,78.53981999999998,91.4541,72.78667,53.28214000000001,57.434169999999995
1402,COL,2015,Colombia,,,,24.52966832,94.71927,75.60237,98.12564,78.53981999999998,91.4541,72.78667,53.28214000000001,57.434169999999995
1403,COL,2015,Colombia,,,,24.52966832,94.71927,75.60237,98.12564,78.53981999999998,91.4541,72.78667,53.28214000000001,57.434169999999995
1404,COL,2016,Colombia,,,,24.04576543,95.01463000000001,76.20192,98.1057,79.04928000000002,92.05164,73.47255,55.48425,59.74896
1405,COL,2016,Colombia,,,,24.04576543,95.01463000000001,76.20192,98.1057,79.04928000000002,92.05164,73.47255,55.48425,59.74896
1406,COL,2016,Colombia,,,,24.04576543,95.01463000000001,76.20192,98.1057,79.04928000000002,92.05164,73.47255,55.48425,59.74896
1407,COL,2016,Colombia,,,,24.04576543,95.01463000000001,76.20192,98.1057,79.04928000000002,92.05164,73.47255,55.48425,59.74896
1408,COL,2017,Colombia,,,,23.55691255,95.73023,76.5618,98.4575,79.31285,93.11688000000001,73.92565,56.43403000000001,60.83253000000001
1409,COL,2017,Colombia,,,,23.55691255,95.73023,76.5618,98.4575,79.31285,93.11688000000001,73.92565,56.43403000000001,60.83253000000001
1410,COL,2017,Colombia,,,,23.55691255,95.73023,76.5618,98.4575,79.31285,93.11688000000001,73.92565,56.43403000000001,60.83253000000001
1411,COL,2017,Colombia,,,,23.55691255,95.73023,76.5618,98.4575,79.31285,93.11688000000001,73.92565,56.43403000000001,60.83253000000001
1412,COL,2018,Colombia,,,,23.07789598,97.50623,77.47078,100.09145,80.16872,95.03002,74.88658000000002,55.327490000000004,59.72434000000001
1413,COL,2018,Colombia,,,,23.07789598,97.50623,77.47078,100.09145,80.16872,95.03002,74.88658000000002,55.327490000000004,59.72434000000001
1414,COL,2018,Colombia,,,,23.07789598,97.50623,77.47078,100.09145,80.16872,95.03002,74.88658000000002,55.327490000000004,59.72434000000001
1415,COL,2018,Colombia,,,,23.07789598,97.50623,77.47078,100.09145,80.16872,95.03002,74.88658000000002,55.327490000000004,59.72434000000001
1416,COL,2019,Colombia,,,,22.62078466,,,,,,,,
1417,COL,2019,Colombia,,,,22.62078466,,,,,,,,
1418,COL,2019,Colombia,,,,22.62078466,,,,,,,,
1419,COL,2019,Colombia,,,,22.62078466,,,,,,,,
1420,DJI,2000,Djibouti,,,,40.97569065,14.04512,,11.14499,,16.88984,,0.26942,0.25386
1421,DJI,2001,Djibouti,,,,40.58047925,15.99782,14.171610000000001,12.29284,11.06493,19.63362,17.22028,0.68793,0.57723
1422,DJI,2002,Djibouti,,,,40.00323988,16.80469,14.7086,12.8466,11.3603,20.6998,18.00364,1.00922,0.9016299999999999
1423,DJI,2003,Djibouti,,,,39.30501382,,,,,,,1.2603600000000001,1.03383
1424,DJI,2004,Djibouti,,,,38.58577533,20.51653,19.26153,16.66744,15.5395,24.325779999999998,22.94505,1.56962,1.40697
1425,DJI,2005,Djibouti,,,,37.8750699,22.930039999999998,21.2435,18.24351,16.66565,27.55312,25.75936,2.29907,1.92386
1426,DJI,2006,Djibouti,,,,36.75101911,22.840989999999998,,18.39714,,27.18293,,2.52313,2.03334
1427,DJI,2007,Djibouti,,,,35.64077765,26.741709999999998,,22.33482,,30.95822,,2.70975,2.21827
1428,DJI,2008,Djibouti,,,,34.54881314,31.9612,26.466479999999997,27.080640000000002,22.81105,36.47231,29.845190000000002,2.7832,2.28347
1429,DJI,2009,Djibouti,,,,33.50583398,34.9941,,31.109140000000004,,38.45673,,3.53736,2.99078
1430,DJI,2010,Djibouti,,,,32.56387185,,,,,,,3.61628,3.0842400000000003
1431,DJI,2011,Djibouti,,,,32.05532791,40.86059,,39.40647,,42.07828,,5.34532,4.56802
1432,DJI,2012,Djibouti,,,,31.64189523,43.86173,,41.49924,,45.82459,,,
1433,DJI,2013,Djibouti,,,,31.29607050000001,45.2548,,42.82045,,47.2721,,,
1434,DJI,2014,Djibouti,,,,30.94854205,46.17198,,44.99408,,47.14823,,,
1435,DJI,2015,Djibouti,,,,30.55789268,46.76042,37.8168,45.32214000000001,37.27547,47.95346,38.26583,,
1436,DJI,2016,Djibouti,,,,30.33251104,48.11305,,47.218709999999994,,48.85427,,,
1437,DJI,2017,Djibouti,,,,29.98202519,47.84858,,47.59564,,48.056979999999996,,,
1438,DJI,2018,Djibouti,,,,29.57411596,51.45778,,51.53135,,51.39744,,,
1439,DJI,2019,Djibouti,,,,29.20497966,51.97055,,52.934219999999996,,51.18391,,,
1440,DOM,2000,Dominican Republic,,,,34.91226457,60.057140000000004,40.60467,66.10258,44.93905,54.07277,36.31408,,
1441,DOM,2000,Dominican Republic,,,,34.91226457,60.057140000000004,40.60467,66.10258,44.93905,54.07277,36.31408,,
1442,DOM,2000,Dominican Republic,,,,34.91226457,60.057140000000004,40.60467,66.10258,44.93905,54.07277,36.31408,,
1443,DOM,2000,Dominican Republic,,,,34.91226457,60.057140000000004,40.60467,66.10258,44.93905,54.07277,36.31408,,
1444,DOM,2000,Dominican Republic,,,,34.91226457,60.057140000000004,40.60467,66.10258,44.93905,54.07277,36.31408,,
1445,DOM,2000,Dominican Republic,,,,34.91226457,60.057140000000004,40.60467,66.10258,44.93905,54.07277,36.31408,,
1446,DOM,2000,Dominican Republic,,,,34.91226457,60.057140000000004,40.60467,66.10258,44.93905,54.07277,36.31408,,
1447,DOM,2001,Dominican Republic,,,,34.50927657,,,,,,,,
1448,DOM,2001,Dominican Republic,,,,34.50927657,,,,,,,,
1449,DOM,2001,Dominican Republic,,,,34.50927657,,,,,,,,
1450,DOM,2001,Dominican Republic,,,,34.50927657,,,,,,,,
1451,DOM,2001,Dominican Republic,,,,34.50927657,,,,,,,,
1452,DOM,2001,Dominican Republic,,,,34.50927657,,,,,,,,
1453,DOM,2001,Dominican Republic,,,,34.50927657,,,,,,,,
1454,DOM,2002,Dominican Republic,,,,34.13267087,68.3963,50.94075,74.8797,56.68525,62.00789,45.28042,,
1455,DOM,2002,Dominican Republic,,,,34.13267087,68.3963,50.94075,74.8797,56.68525,62.00789,45.28042,,
1456,DOM,2002,Dominican Republic,,,,34.13267087,68.3963,50.94075,74.8797,56.68525,62.00789,45.28042,,
1457,DOM,2002,Dominican Republic,,,,34.13267087,68.3963,50.94075,74.8797,56.68525,62.00789,45.28042,,
1458,DOM,2002,Dominican Republic,,,,34.13267087,68.3963,50.94075,74.8797,56.68525,62.00789,45.28042,,
1459,DOM,2002,Dominican Republic,,,,34.13267087,68.3963,50.94075,74.8797,56.68525,62.00789,45.28042,,
1460,DOM,2002,Dominican Republic,,,,34.13267087,68.3963,50.94075,74.8797,56.68525,62.00789,45.28042,,
1461,DOM,2003,Dominican Republic,,,,33.76249687,,,,,,,34.09831,41.64371
1462,DOM,2003,Dominican Republic,,,,33.76249687,,,,,,,34.09831,41.64371
1463,DOM,2003,Dominican Republic,,,,33.76249687,,,,,,,34.09831,41.64371
1464,DOM,2003,Dominican Republic,,,,33.76249687,,,,,,,34.09831,41.64371
1465,DOM,2003,Dominican Republic,,,,33.76249687,,,,,,,34.09831,41.64371
1466,DOM,2003,Dominican Republic,,,,33.76249687,,,,,,,34.09831,41.64371
1467,DOM,2003,Dominican Republic,,,,33.76249687,,,,,,,34.09831,41.64371
1468,DOM,2004,Dominican Republic,,,,33.37392266,69.46889,50.03848,75.03095,54.48868,64.00709,45.66849000000001,,
1469,DOM,2004,Dominican Republic,,,,33.37392266,69.46889,50.03848,75.03095,54.48868,64.00709,45.66849000000001,,
1470,DOM,2004,Dominican Republic,,,,33.37392266,69.46889,50.03848,75.03095,54.48868,64.00709,45.66849000000001,,
1471,DOM,2004,Dominican Republic,,,,33.37392266,69.46889,50.03848,75.03095,54.48868,64.00709,45.66849000000001,,
1472,DOM,2004,Dominican Republic,,,,33.37392266,69.46889,50.03848,75.03095,54.48868,64.00709,45.66849000000001,,
1473,DOM,2004,Dominican Republic,,,,33.37392266,69.46889,50.03848,75.03095,54.48868,64.00709,45.66849000000001,,
