,Country Code,Year,Country Name,Rural Population,"Access To Electricity, Rural (% Of Rural Population)",Food Production Index (2004-2006 = 100),Agricultural Land (% Of Land Area)
0,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
1,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
2,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
3,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
4,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
5,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
6,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
7,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
8,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
9,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
10,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
11,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
12,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
13,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
14,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
15,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
16,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
17,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
18,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
19,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
20,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
21,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
22,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
23,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
24,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
25,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
26,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
27,AFG,2000,Afghanistan,16192155.0,,86.04,57.82709922
28,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
29,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
30,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
31,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
32,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
33,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
34,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
35,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
36,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
37,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
38,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
39,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
40,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
41,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
42,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
43,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
44,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
45,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
46,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
47,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
48,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
49,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
50,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
51,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
52,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
53,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
54,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
55,AFG,2001,Afghanistan,16816935.0,,77.42,57.82709922
56,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
57,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
58,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
59,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
60,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
61,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
62,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
63,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
64,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
65,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
66,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
67,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
68,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
69,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
70,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
71,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
72,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
73,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
74,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
75,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
76,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
77,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
78,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
79,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
80,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
81,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
82,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
83,AFG,2002,Afghanistan,17569613.0,,95.55,57.82709922
84,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
85,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
86,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
87,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
88,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
89,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
90,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
91,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
92,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
93,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
94,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
95,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
96,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
97,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
98,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
99,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
100,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
101,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
102,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
103,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
104,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
105,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
106,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
107,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
108,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
109,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
110,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
111,AFG,2003,Afghanistan,18387486.0,,98.77,58.06757957
112,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
113,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
114,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
115,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
116,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
117,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
118,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
119,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
120,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
121,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
122,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
123,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
124,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
125,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
126,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
127,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
128,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
129,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
130,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
131,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
132,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
133,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
134,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
135,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
136,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
137,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
138,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
139,AFG,2004,Afghanistan,19163180.0,,96.05,58.06911129
140,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
141,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
142,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
143,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
144,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
145,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
146,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
147,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
148,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
149,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
150,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
151,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
152,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
153,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
154,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
155,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
156,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
157,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
158,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
159,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
160,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
161,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
162,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
163,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
164,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
165,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
166,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
167,AFG,2005,Afghanistan,19829986.0,8.020723615,106.32,58.06757957
168,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
169,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
170,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
171,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
172,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
173,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
174,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
175,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
176,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
177,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
178,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
179,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
180,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
181,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
182,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
183,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
184,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
185,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
186,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
187,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
188,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
189,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
190,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
191,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
192,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
193,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
194,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
195,AFG,2006,Afghanistan,20378030.0,13.16844574,97.63,58.06757957
196,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
197,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
198,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
199,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
200,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
201,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
202,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
203,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
204,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
205,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
206,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
207,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
208,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
209,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
210,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
211,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
212,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
213,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
214,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
215,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
216,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
217,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
218,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
219,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
220,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
221,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
222,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
223,AFG,2007,Afghanistan,20836789.0,19.8682662,108.92,58.06757957
224,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
225,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
226,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
227,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
228,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
229,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
230,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
231,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
232,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
233,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
234,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
235,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
236,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
237,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
238,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
239,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
240,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
241,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
242,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
243,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
244,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
245,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
246,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
247,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
248,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
249,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
250,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
251,AFG,2008,Afghanistan,21257441.0,27.95425074,100.53,58.06757957
252,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
253,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
254,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
255,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
256,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
257,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
258,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
259,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
260,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
261,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
262,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
263,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
264,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
265,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
266,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
267,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
268,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
269,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
270,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
271,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
272,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
273,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
274,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
275,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
276,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
277,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
278,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
279,AFG,2009,Afghanistan,21714081.0,33.378737699999995,116.85,58.06757957
280,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
281,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
282,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
283,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
284,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
285,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
286,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
287,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
288,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
289,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
290,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
291,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
292,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
293,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
294,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
295,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
296,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
297,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
298,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
299,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
300,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
301,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
302,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
303,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
304,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
305,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
306,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
307,AFG,2010,Afghanistan,22257743.0,30.21880025,115.98,58.06911129
308,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
309,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
310,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
311,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
312,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
313,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
314,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
315,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
316,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
317,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
318,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
319,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
320,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
321,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
322,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
323,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
324,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
325,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
326,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
327,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
328,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
329,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
330,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
331,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
332,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
333,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
334,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
335,AFG,2011,Afghanistan,22904895.0,29.57288077,110.74,58.06757957
336,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
337,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
338,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
339,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
340,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
341,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
342,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
343,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
344,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
345,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
346,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
347,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
348,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
349,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
350,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
351,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
352,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
353,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
354,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
355,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
356,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
357,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
358,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
359,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
360,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
361,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
362,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
363,AFG,2012,Afghanistan,23632788.0,60.84915676,122.13,58.06757957
364,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
365,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
366,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
367,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
368,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
369,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
370,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
371,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
372,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
373,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
374,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
375,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
376,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
377,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
378,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
379,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
380,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
381,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
382,AFG,2013,Afghanistan,24404522.0,61.28219864,119.31,58.06757957
