,Country Code,Year,Country Name,Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Net Primary Income (Net Income From Abroad) (Current Us$),Gross Savings (% Of Gdp),Gni Growth (Annual %),Gross Domestic Savings (% Of Gdp),"Industry (Including Construction), Value Added (% Of Gdp)",Imports Of Goods And Services (% Of Gdp),Exports Of Goods And Services (% Of Gdp),General Government Final Consumption Expenditure (% Of Gdp),"Inflation, Consumer Prices (Annual %)"
0,AFG,2000,Afghanistan,,,,,,,,,,
1,AFG,2000,Afghanistan,,,,,,,,,,
2,AFG,2000,Afghanistan,,,,,,,,,,
3,AFG,2000,Afghanistan,,,,,,,,,,
4,AFG,2000,Afghanistan,,,,,,,,,,
5,AFG,2000,Afghanistan,,,,,,,,,,
6,AFG,2000,Afghanistan,,,,,,,,,,
7,AFG,2000,Afghanistan,,,,,,,,,,
8,AFG,2000,Afghanistan,,,,,,,,,,
9,AFG,2000,Afghanistan,,,,,,,,,,
10,AFG,2000,Afghanistan,,,,,,,,,,
11,AFG,2000,Afghanistan,,,,,,,,,,
12,AFG,2000,Afghanistan,,,,,,,,,,
13,AFG,2000,Afghanistan,,,,,,,,,,
14,AFG,2000,Afghanistan,,,,,,,,,,
15,AFG,2000,Afghanistan,,,,,,,,,,
16,AFG,2000,Afghanistan,,,,,,,,,,
17,AFG,2000,Afghanistan,,,,,,,,,,
18,AFG,2000,Afghanistan,,,,,,,,,,
19,AFG,2000,Afghanistan,,,,,,,,,,
20,AFG,2000,Afghanistan,,,,,,,,,,
21,AFG,2000,Afghanistan,,,,,,,,,,
22,AFG,2000,Afghanistan,,,,,,,,,,
23,AFG,2000,Afghanistan,,,,,,,,,,
24,AFG,2000,Afghanistan,,,,,,,,,,
25,AFG,2000,Afghanistan,,,,,,,,,,
26,AFG,2000,Afghanistan,,,,,,,,,,
27,AFG,2000,Afghanistan,,,,,,,,,,
28,AFG,2001,Afghanistan,,0.0,,,,,,,,
29,AFG,2001,Afghanistan,,0.0,,,,,,,,
30,AFG,2001,Afghanistan,,0.0,,,,,,,,
31,AFG,2001,Afghanistan,,0.0,,,,,,,,
32,AFG,2001,Afghanistan,,0.0,,,,,,,,
33,AFG,2001,Afghanistan,,0.0,,,,,,,,
34,AFG,2001,Afghanistan,,0.0,,,,,,,,
35,AFG,2001,Afghanistan,,0.0,,,,,,,,
36,AFG,2001,Afghanistan,,0.0,,,,,,,,
37,AFG,2001,Afghanistan,,0.0,,,,,,,,
38,AFG,2001,Afghanistan,,0.0,,,,,,,,
39,AFG,2001,Afghanistan,,0.0,,,,,,,,
40,AFG,2001,Afghanistan,,0.0,,,,,,,,
41,AFG,2001,Afghanistan,,0.0,,,,,,,,
42,AFG,2001,Afghanistan,,0.0,,,,,,,,
43,AFG,2001,Afghanistan,,0.0,,,,,,,,
44,AFG,2001,Afghanistan,,0.0,,,,,,,,
45,AFG,2001,Afghanistan,,0.0,,,,,,,,
46,AFG,2001,Afghanistan,,0.0,,,,,,,,
47,AFG,2001,Afghanistan,,0.0,,,,,,,,
48,AFG,2001,Afghanistan,,0.0,,,,,,,,
49,AFG,2001,Afghanistan,,0.0,,,,,,,,
50,AFG,2001,Afghanistan,,0.0,,,,,,,,
51,AFG,2001,Afghanistan,,0.0,,,,,,,,
52,AFG,2001,Afghanistan,,0.0,,,,,,,,
53,AFG,2001,Afghanistan,,0.0,,,,,,,,
54,AFG,2001,Afghanistan,,0.0,,,,,,,,
55,AFG,2001,Afghanistan,,0.0,,,,,,,,
56,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
57,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
58,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
59,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
60,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
61,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
62,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
63,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
64,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
65,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
66,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
67,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
68,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
69,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
70,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
71,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
72,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
73,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
74,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
75,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
76,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
77,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
78,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
79,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
80,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
81,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
82,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
83,AFG,2002,Afghanistan,0.204587982,,,,-32.12253214,23.81012701,,,8.516561396,
84,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
85,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
86,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
87,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
88,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
89,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
90,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
91,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
92,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
93,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
94,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
95,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
96,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
97,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
98,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
99,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
100,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
101,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
102,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
103,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
104,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
105,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
106,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
107,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
108,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
109,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
110,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
111,AFG,2003,Afghanistan,0.205509795,,,,-47.518576,22.71086418,,,9.925976977000001,
112,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
113,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
114,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
115,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
116,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
117,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
118,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
119,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
120,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
121,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
122,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
123,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
124,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
125,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
126,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
127,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
128,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
129,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
130,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
131,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
132,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
133,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
134,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
135,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
136,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
137,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
138,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
139,AFG,2004,Afghanistan,0.228412158,,,,-39.65262411,26.22678975,,,10.68929603,
140,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
141,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
142,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
143,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
144,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
145,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
146,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
147,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
148,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
149,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
150,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
151,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
152,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
153,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
154,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
155,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
156,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
157,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
158,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
159,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
160,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
161,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
162,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
163,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
164,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
165,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
166,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
167,AFG,2005,Afghanistan,0.236577781,,,,-33.76417609,26.81209923,,,10.67031925,12.68626872
168,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
169,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
170,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
171,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
172,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
173,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
174,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
175,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
176,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
177,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
178,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
179,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
180,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
181,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
182,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
183,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
184,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
185,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
186,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
187,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
188,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
189,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
190,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
191,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
192,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
193,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
194,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
195,AFG,2006,Afghanistan,0.244704967,,,,-29.57680427,28.21076807,,,11.59206578,6.78459655
196,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
197,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
198,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
199,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
200,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
201,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
202,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
203,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
204,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
205,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
206,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
207,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
208,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
209,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
210,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
211,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
212,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
213,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
214,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
215,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
216,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
217,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
218,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
219,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
220,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
221,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
222,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
223,AFG,2007,Afghanistan,0.292741944,,,,-27.71191581,26.88224161,,,11.04200573,8.680570785
224,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
225,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
226,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
227,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
228,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
229,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
230,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
231,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
232,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
233,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
234,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
235,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
236,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
237,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
238,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
239,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
240,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
241,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
242,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
243,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
244,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
245,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
246,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
247,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
248,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
249,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
250,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
251,AFG,2008,Afghanistan,0.286553845,,,,-29.52714311,26.915628,,,10.60747369,26.41866415
252,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
253,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
254,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
255,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
256,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
257,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
258,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
259,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
260,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
261,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
262,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
263,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
264,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
265,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
266,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
267,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
268,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
269,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
270,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
271,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
272,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
273,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
274,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
275,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
276,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
277,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
278,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
279,AFG,2009,Afghanistan,0.288266225,-35470045.6,4.31727871,,-13.64344003,21.89712221,32.69612383,16.96730188,11.73792815,-6.811161089
280,AFG,2010,Afghanistan,0.317614157,27931206.52,2.02859313,,-14.54240526,21.1514207,36.39696694,16.1826331,14.40849844,2.178537524
281,AFG,2010,Afghanistan,0.317614157,27931206.52,2.02859313,,-14.54240526,21.1514207,36.39696694,16.1826331,14.40849844,2.178537524
282,AFG,2010,Afghanistan,0.317614157,27931206.52,2.02859313,,-14.54240526,21.1514207,36.39696694,16.1826331,14.40849844,2.178537524
283,AFG,2010,Afghanistan,0.317614157,27931206.52,2.02859313,,-14.54240526,21.1514207,36.39696694,16.1826331,14.40849844,2.178537524
284,AFG,2010,Afghanistan,0.317614157,27931206.52,2.02859313,,-14.54240526,21.1514207,36.39696694,16.1826331,14.40849844,2.178537524
