,Country Code,Year,Country Name,"Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)","Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)"
0,AFG,2000,Afghanistan,153.951,48.76399994
1,AFG,2000,Afghanistan,153.951,48.76399994
2,AFG,2000,Afghanistan,153.951,48.76399994
3,AFG,2000,Afghanistan,153.951,48.76399994
4,AFG,2000,Afghanistan,153.951,48.76399994
5,AFG,2000,Afghanistan,153.951,48.76399994
6,AFG,2000,Afghanistan,153.951,48.76399994
7,AFG,2000,Afghanistan,153.951,48.76399994
8,AFG,2000,Afghanistan,153.951,48.76399994
9,AFG,2000,Afghanistan,153.951,48.76399994
10,AFG,2000,Afghanistan,153.951,48.76399994
11,AFG,2000,Afghanistan,153.951,48.76399994
12,AFG,2000,Afghanistan,153.951,48.76399994
13,AFG,2000,Afghanistan,153.951,48.76399994
14,AFG,2000,Afghanistan,153.951,48.76399994
15,AFG,2000,Afghanistan,153.951,48.76399994
16,AFG,2000,Afghanistan,153.951,48.76399994
17,AFG,2000,Afghanistan,153.951,48.76399994
18,AFG,2000,Afghanistan,153.951,48.76399994
19,AFG,2000,Afghanistan,153.951,48.76399994
20,AFG,2000,Afghanistan,153.951,48.76399994
21,AFG,2000,Afghanistan,153.951,48.76399994
22,AFG,2000,Afghanistan,153.951,48.76399994
23,AFG,2000,Afghanistan,153.951,48.76399994
24,AFG,2000,Afghanistan,153.951,48.76399994
25,AFG,2000,Afghanistan,153.951,48.76399994
26,AFG,2000,Afghanistan,153.951,48.76399994
27,AFG,2000,Afghanistan,153.951,48.76399994
28,AFG,2001,Afghanistan,150.192,48.94300079
29,AFG,2001,Afghanistan,150.192,48.94300079
30,AFG,2001,Afghanistan,150.192,48.94300079
31,AFG,2001,Afghanistan,150.192,48.94300079
32,AFG,2001,Afghanistan,150.192,48.94300079
33,AFG,2001,Afghanistan,150.192,48.94300079
34,AFG,2001,Afghanistan,150.192,48.94300079
35,AFG,2001,Afghanistan,150.192,48.94300079
36,AFG,2001,Afghanistan,150.192,48.94300079
37,AFG,2001,Afghanistan,150.192,48.94300079
38,AFG,2001,Afghanistan,150.192,48.94300079
39,AFG,2001,Afghanistan,150.192,48.94300079
40,AFG,2001,Afghanistan,150.192,48.94300079
41,AFG,2001,Afghanistan,150.192,48.94300079
42,AFG,2001,Afghanistan,150.192,48.94300079
43,AFG,2001,Afghanistan,150.192,48.94300079
44,AFG,2001,Afghanistan,150.192,48.94300079
45,AFG,2001,Afghanistan,150.192,48.94300079
46,AFG,2001,Afghanistan,150.192,48.94300079
47,AFG,2001,Afghanistan,150.192,48.94300079
48,AFG,2001,Afghanistan,150.192,48.94300079
49,AFG,2001,Afghanistan,150.192,48.94300079
50,AFG,2001,Afghanistan,150.192,48.94300079
51,AFG,2001,Afghanistan,150.192,48.94300079
52,AFG,2001,Afghanistan,150.192,48.94300079
53,AFG,2001,Afghanistan,150.192,48.94300079
54,AFG,2001,Afghanistan,150.192,48.94300079
55,AFG,2001,Afghanistan,150.192,48.94300079
56,AFG,2002,Afghanistan,146.433,49.1780014
57,AFG,2002,Afghanistan,146.433,49.1780014
58,AFG,2002,Afghanistan,146.433,49.1780014
59,AFG,2002,Afghanistan,146.433,49.1780014
60,AFG,2002,Afghanistan,146.433,49.1780014
61,AFG,2002,Afghanistan,146.433,49.1780014
62,AFG,2002,Afghanistan,146.433,49.1780014
63,AFG,2002,Afghanistan,146.433,49.1780014
64,AFG,2002,Afghanistan,146.433,49.1780014
65,AFG,2002,Afghanistan,146.433,49.1780014
66,AFG,2002,Afghanistan,146.433,49.1780014
67,AFG,2002,Afghanistan,146.433,49.1780014
68,AFG,2002,Afghanistan,146.433,49.1780014
69,AFG,2002,Afghanistan,146.433,49.1780014
70,AFG,2002,Afghanistan,146.433,49.1780014
71,AFG,2002,Afghanistan,146.433,49.1780014
72,AFG,2002,Afghanistan,146.433,49.1780014
73,AFG,2002,Afghanistan,146.433,49.1780014
74,AFG,2002,Afghanistan,146.433,49.1780014
75,AFG,2002,Afghanistan,146.433,49.1780014
76,AFG,2002,Afghanistan,146.433,49.1780014
77,AFG,2002,Afghanistan,146.433,49.1780014
78,AFG,2002,Afghanistan,146.433,49.1780014
79,AFG,2002,Afghanistan,146.433,49.1780014
80,AFG,2002,Afghanistan,146.433,49.1780014
81,AFG,2002,Afghanistan,146.433,49.1780014
82,AFG,2002,Afghanistan,146.433,49.1780014
83,AFG,2002,Afghanistan,146.433,49.1780014
84,AFG,2003,Afghanistan,143.7648,49.42399979
85,AFG,2003,Afghanistan,143.7648,49.42399979
86,AFG,2003,Afghanistan,143.7648,49.42399979
87,AFG,2003,Afghanistan,143.7648,49.42399979
88,AFG,2003,Afghanistan,143.7648,49.42399979
89,AFG,2003,Afghanistan,143.7648,49.42399979
90,AFG,2003,Afghanistan,143.7648,49.42399979
91,AFG,2003,Afghanistan,143.7648,49.42399979
92,AFG,2003,Afghanistan,143.7648,49.42399979
93,AFG,2003,Afghanistan,143.7648,49.42399979
94,AFG,2003,Afghanistan,143.7648,49.42399979
95,AFG,2003,Afghanistan,143.7648,49.42399979
96,AFG,2003,Afghanistan,143.7648,49.42399979
97,AFG,2003,Afghanistan,143.7648,49.42399979
98,AFG,2003,Afghanistan,143.7648,49.42399979
99,AFG,2003,Afghanistan,143.7648,49.42399979
100,AFG,2003,Afghanistan,143.7648,49.42399979
101,AFG,2003,Afghanistan,143.7648,49.42399979
102,AFG,2003,Afghanistan,143.7648,49.42399979
103,AFG,2003,Afghanistan,143.7648,49.42399979
104,AFG,2003,Afghanistan,143.7648,49.42399979
105,AFG,2003,Afghanistan,143.7648,49.42399979
106,AFG,2003,Afghanistan,143.7648,49.42399979
107,AFG,2003,Afghanistan,143.7648,49.42399979
108,AFG,2003,Afghanistan,143.7648,49.42399979
109,AFG,2003,Afghanistan,143.7648,49.42399979
110,AFG,2003,Afghanistan,143.7648,49.42399979
111,AFG,2003,Afghanistan,143.7648,49.42399979
112,AFG,2004,Afghanistan,141.0966,49.64400101
113,AFG,2004,Afghanistan,141.0966,49.64400101
114,AFG,2004,Afghanistan,141.0966,49.64400101
115,AFG,2004,Afghanistan,141.0966,49.64400101
116,AFG,2004,Afghanistan,141.0966,49.64400101
117,AFG,2004,Afghanistan,141.0966,49.64400101
118,AFG,2004,Afghanistan,141.0966,49.64400101
119,AFG,2004,Afghanistan,141.0966,49.64400101
120,AFG,2004,Afghanistan,141.0966,49.64400101
121,AFG,2004,Afghanistan,141.0966,49.64400101
122,AFG,2004,Afghanistan,141.0966,49.64400101
123,AFG,2004,Afghanistan,141.0966,49.64400101
124,AFG,2004,Afghanistan,141.0966,49.64400101
125,AFG,2004,Afghanistan,141.0966,49.64400101
126,AFG,2004,Afghanistan,141.0966,49.64400101
127,AFG,2004,Afghanistan,141.0966,49.64400101
128,AFG,2004,Afghanistan,141.0966,49.64400101
129,AFG,2004,Afghanistan,141.0966,49.64400101
130,AFG,2004,Afghanistan,141.0966,49.64400101
131,AFG,2004,Afghanistan,141.0966,49.64400101
132,AFG,2004,Afghanistan,141.0966,49.64400101
133,AFG,2004,Afghanistan,141.0966,49.64400101
134,AFG,2004,Afghanistan,141.0966,49.64400101
135,AFG,2004,Afghanistan,141.0966,49.64400101
136,AFG,2004,Afghanistan,141.0966,49.64400101
137,AFG,2004,Afghanistan,141.0966,49.64400101
138,AFG,2004,Afghanistan,141.0966,49.64400101
139,AFG,2004,Afghanistan,141.0966,49.64400101
140,AFG,2005,Afghanistan,138.4284,49.82400131
141,AFG,2005,Afghanistan,138.4284,49.82400131
142,AFG,2005,Afghanistan,138.4284,49.82400131
143,AFG,2005,Afghanistan,138.4284,49.82400131
144,AFG,2005,Afghanistan,138.4284,49.82400131
145,AFG,2005,Afghanistan,138.4284,49.82400131
146,AFG,2005,Afghanistan,138.4284,49.82400131
147,AFG,2005,Afghanistan,138.4284,49.82400131
148,AFG,2005,Afghanistan,138.4284,49.82400131
149,AFG,2005,Afghanistan,138.4284,49.82400131
150,AFG,2005,Afghanistan,138.4284,49.82400131
151,AFG,2005,Afghanistan,138.4284,49.82400131
152,AFG,2005,Afghanistan,138.4284,49.82400131
153,AFG,2005,Afghanistan,138.4284,49.82400131
154,AFG,2005,Afghanistan,138.4284,49.82400131
155,AFG,2005,Afghanistan,138.4284,49.82400131
156,AFG,2005,Afghanistan,138.4284,49.82400131
157,AFG,2005,Afghanistan,138.4284,49.82400131
158,AFG,2005,Afghanistan,138.4284,49.82400131
159,AFG,2005,Afghanistan,138.4284,49.82400131
160,AFG,2005,Afghanistan,138.4284,49.82400131
161,AFG,2005,Afghanistan,138.4284,49.82400131
162,AFG,2005,Afghanistan,138.4284,49.82400131
163,AFG,2005,Afghanistan,138.4284,49.82400131
164,AFG,2005,Afghanistan,138.4284,49.82400131
165,AFG,2005,Afghanistan,138.4284,49.82400131
166,AFG,2005,Afghanistan,138.4284,49.82400131
167,AFG,2005,Afghanistan,138.4284,49.82400131
168,AFG,2006,Afghanistan,135.7602,49.59400177
169,AFG,2006,Afghanistan,135.7602,49.59400177
170,AFG,2006,Afghanistan,135.7602,49.59400177
171,AFG,2006,Afghanistan,135.7602,49.59400177
172,AFG,2006,Afghanistan,135.7602,49.59400177
173,AFG,2006,Afghanistan,135.7602,49.59400177
174,AFG,2006,Afghanistan,135.7602,49.59400177
175,AFG,2006,Afghanistan,135.7602,49.59400177
176,AFG,2006,Afghanistan,135.7602,49.59400177
177,AFG,2006,Afghanistan,135.7602,49.59400177
178,AFG,2006,Afghanistan,135.7602,49.59400177
179,AFG,2006,Afghanistan,135.7602,49.59400177
180,AFG,2006,Afghanistan,135.7602,49.59400177
181,AFG,2006,Afghanistan,135.7602,49.59400177
182,AFG,2006,Afghanistan,135.7602,49.59400177
183,AFG,2006,Afghanistan,135.7602,49.59400177
184,AFG,2006,Afghanistan,135.7602,49.59400177
185,AFG,2006,Afghanistan,135.7602,49.59400177
186,AFG,2006,Afghanistan,135.7602,49.59400177
187,AFG,2006,Afghanistan,135.7602,49.59400177
188,AFG,2006,Afghanistan,135.7602,49.59400177
189,AFG,2006,Afghanistan,135.7602,49.59400177
190,AFG,2006,Afghanistan,135.7602,49.59400177
191,AFG,2006,Afghanistan,135.7602,49.59400177
192,AFG,2006,Afghanistan,135.7602,49.59400177
193,AFG,2006,Afghanistan,135.7602,49.59400177
194,AFG,2006,Afghanistan,135.7602,49.59400177
195,AFG,2006,Afghanistan,135.7602,49.59400177
196,AFG,2007,Afghanistan,133.092,49.34400177
197,AFG,2007,Afghanistan,133.092,49.34400177
198,AFG,2007,Afghanistan,133.092,49.34400177
199,AFG,2007,Afghanistan,133.092,49.34400177
200,AFG,2007,Afghanistan,133.092,49.34400177
201,AFG,2007,Afghanistan,133.092,49.34400177
202,AFG,2007,Afghanistan,133.092,49.34400177
203,AFG,2007,Afghanistan,133.092,49.34400177
204,AFG,2007,Afghanistan,133.092,49.34400177
205,AFG,2007,Afghanistan,133.092,49.34400177
206,AFG,2007,Afghanistan,133.092,49.34400177
207,AFG,2007,Afghanistan,133.092,49.34400177
208,AFG,2007,Afghanistan,133.092,49.34400177
209,AFG,2007,Afghanistan,133.092,49.34400177
210,AFG,2007,Afghanistan,133.092,49.34400177
211,AFG,2007,Afghanistan,133.092,49.34400177
212,AFG,2007,Afghanistan,133.092,49.34400177
213,AFG,2007,Afghanistan,133.092,49.34400177
214,AFG,2007,Afghanistan,133.092,49.34400177
215,AFG,2007,Afghanistan,133.092,49.34400177
216,AFG,2007,Afghanistan,133.092,49.34400177
217,AFG,2007,Afghanistan,133.092,49.34400177
218,AFG,2007,Afghanistan,133.092,49.34400177
219,AFG,2007,Afghanistan,133.092,49.34400177
220,AFG,2007,Afghanistan,133.092,49.34400177
221,AFG,2007,Afghanistan,133.092,49.34400177
222,AFG,2007,Afghanistan,133.092,49.34400177
223,AFG,2007,Afghanistan,133.092,49.34400177
224,AFG,2008,Afghanistan,126.633,49.10400009
225,AFG,2008,Afghanistan,126.633,49.10400009
226,AFG,2008,Afghanistan,126.633,49.10400009
227,AFG,2008,Afghanistan,126.633,49.10400009
228,AFG,2008,Afghanistan,126.633,49.10400009
229,AFG,2008,Afghanistan,126.633,49.10400009
230,AFG,2008,Afghanistan,126.633,49.10400009
231,AFG,2008,Afghanistan,126.633,49.10400009
232,AFG,2008,Afghanistan,126.633,49.10400009
233,AFG,2008,Afghanistan,126.633,49.10400009
234,AFG,2008,Afghanistan,126.633,49.10400009
235,AFG,2008,Afghanistan,126.633,49.10400009
236,AFG,2008,Afghanistan,126.633,49.10400009
237,AFG,2008,Afghanistan,126.633,49.10400009
238,AFG,2008,Afghanistan,126.633,49.10400009
239,AFG,2008,Afghanistan,126.633,49.10400009
240,AFG,2008,Afghanistan,126.633,49.10400009
241,AFG,2008,Afghanistan,126.633,49.10400009
242,AFG,2008,Afghanistan,126.633,49.10400009
243,AFG,2008,Afghanistan,126.633,49.10400009
244,AFG,2008,Afghanistan,126.633,49.10400009
245,AFG,2008,Afghanistan,126.633,49.10400009
246,AFG,2008,Afghanistan,126.633,49.10400009
247,AFG,2008,Afghanistan,126.633,49.10400009
248,AFG,2008,Afghanistan,126.633,49.10400009
249,AFG,2008,Afghanistan,126.633,49.10400009
250,AFG,2008,Afghanistan,126.633,49.10400009
251,AFG,2008,Afghanistan,126.633,49.10400009
252,AFG,2009,Afghanistan,120.174,48.91099929999999
253,AFG,2009,Afghanistan,120.174,48.91099929999999
254,AFG,2009,Afghanistan,120.174,48.91099929999999
255,AFG,2009,Afghanistan,120.174,48.91099929999999
256,AFG,2009,Afghanistan,120.174,48.91099929999999
257,AFG,2009,Afghanistan,120.174,48.91099929999999
258,AFG,2009,Afghanistan,120.174,48.91099929999999
259,AFG,2009,Afghanistan,120.174,48.91099929999999
260,AFG,2009,Afghanistan,120.174,48.91099929999999
261,AFG,2009,Afghanistan,120.174,48.91099929999999
262,AFG,2009,Afghanistan,120.174,48.91099929999999
263,AFG,2009,Afghanistan,120.174,48.91099929999999
264,AFG,2009,Afghanistan,120.174,48.91099929999999
265,AFG,2009,Afghanistan,120.174,48.91099929999999
266,AFG,2009,Afghanistan,120.174,48.91099929999999
267,AFG,2009,Afghanistan,120.174,48.91099929999999
268,AFG,2009,Afghanistan,120.174,48.91099929999999
269,AFG,2009,Afghanistan,120.174,48.91099929999999
270,AFG,2009,Afghanistan,120.174,48.91099929999999
271,AFG,2009,Afghanistan,120.174,48.91099929999999
272,AFG,2009,Afghanistan,120.174,48.91099929999999
273,AFG,2009,Afghanistan,120.174,48.91099929999999
274,AFG,2009,Afghanistan,120.174,48.91099929999999
275,AFG,2009,Afghanistan,120.174,48.91099929999999
276,AFG,2009,Afghanistan,120.174,48.91099929999999
277,AFG,2009,Afghanistan,120.174,48.91099929999999
278,AFG,2009,Afghanistan,120.174,48.91099929999999
279,AFG,2009,Afghanistan,120.174,48.91099929999999
280,AFG,2010,Afghanistan,113.715,48.78699875
281,AFG,2010,Afghanistan,113.715,48.78699875
282,AFG,2010,Afghanistan,113.715,48.78699875
283,AFG,2010,Afghanistan,113.715,48.78699875
284,AFG,2010,Afghanistan,113.715,48.78699875
285,AFG,2010,Afghanistan,113.715,48.78699875
286,AFG,2010,Afghanistan,113.715,48.78699875
287,AFG,2010,Afghanistan,113.715,48.78699875
288,AFG,2010,Afghanistan,113.715,48.78699875
289,AFG,2010,Afghanistan,113.715,48.78699875
290,AFG,2010,Afghanistan,113.715,48.78699875
291,AFG,2010,Afghanistan,113.715,48.78699875
292,AFG,2010,Afghanistan,113.715,48.78699875
293,AFG,2010,Afghanistan,113.715,48.78699875
294,AFG,2010,Afghanistan,113.715,48.78699875
295,AFG,2010,Afghanistan,113.715,48.78699875
296,AFG,2010,Afghanistan,113.715,48.78699875
297,AFG,2010,Afghanistan,113.715,48.78699875
298,AFG,2010,Afghanistan,113.715,48.78699875
299,AFG,2010,Afghanistan,113.715,48.78699875
300,AFG,2010,Afghanistan,113.715,48.78699875
301,AFG,2010,Afghanistan,113.715,48.78699875
302,AFG,2010,Afghanistan,113.715,48.78699875
303,AFG,2010,Afghanistan,113.715,48.78699875
304,AFG,2010,Afghanistan,113.715,48.78699875
305,AFG,2010,Afghanistan,113.715,48.78699875
306,AFG,2010,Afghanistan,113.715,48.78699875
307,AFG,2010,Afghanistan,113.715,48.78699875
308,AFG,2011,Afghanistan,107.256,48.99300003
309,AFG,2011,Afghanistan,107.256,48.99300003
310,AFG,2011,Afghanistan,107.256,48.99300003
311,AFG,2011,Afghanistan,107.256,48.99300003
312,AFG,2011,Afghanistan,107.256,48.99300003
313,AFG,2011,Afghanistan,107.256,48.99300003
314,AFG,2011,Afghanistan,107.256,48.99300003
315,AFG,2011,Afghanistan,107.256,48.99300003
316,AFG,2011,Afghanistan,107.256,48.99300003
317,AFG,2011,Afghanistan,107.256,48.99300003
318,AFG,2011,Afghanistan,107.256,48.99300003
319,AFG,2011,Afghanistan,107.256,48.99300003
320,AFG,2011,Afghanistan,107.256,48.99300003
321,AFG,2011,Afghanistan,107.256,48.99300003
322,AFG,2011,Afghanistan,107.256,48.99300003
323,AFG,2011,Afghanistan,107.256,48.99300003
324,AFG,2011,Afghanistan,107.256,48.99300003
325,AFG,2011,Afghanistan,107.256,48.99300003
326,AFG,2011,Afghanistan,107.256,48.99300003
327,AFG,2011,Afghanistan,107.256,48.99300003
328,AFG,2011,Afghanistan,107.256,48.99300003
329,AFG,2011,Afghanistan,107.256,48.99300003
330,AFG,2011,Afghanistan,107.256,48.99300003
331,AFG,2011,Afghanistan,107.256,48.99300003
332,AFG,2011,Afghanistan,107.256,48.99300003
333,AFG,2011,Afghanistan,107.256,48.99300003
334,AFG,2011,Afghanistan,107.256,48.99300003
335,AFG,2011,Afghanistan,107.256,48.99300003
336,AFG,2012,Afghanistan,100.797,49.27399826
337,AFG,2012,Afghanistan,100.797,49.27399826
338,AFG,2012,Afghanistan,100.797,49.27399826
339,AFG,2012,Afghanistan,100.797,49.27399826
340,AFG,2012,Afghanistan,100.797,49.27399826
341,AFG,2012,Afghanistan,100.797,49.27399826
342,AFG,2012,Afghanistan,100.797,49.27399826
343,AFG,2012,Afghanistan,100.797,49.27399826
344,AFG,2012,Afghanistan,100.797,49.27399826
345,AFG,2012,Afghanistan,100.797,49.27399826
346,AFG,2012,Afghanistan,100.797,49.27399826
347,AFG,2012,Afghanistan,100.797,49.27399826
348,AFG,2012,Afghanistan,100.797,49.27399826
349,AFG,2012,Afghanistan,100.797,49.27399826
350,AFG,2012,Afghanistan,100.797,49.27399826
351,AFG,2012,Afghanistan,100.797,49.27399826
352,AFG,2012,Afghanistan,100.797,49.27399826
353,AFG,2012,Afghanistan,100.797,49.27399826
354,AFG,2012,Afghanistan,100.797,49.27399826
355,AFG,2012,Afghanistan,100.797,49.27399826
356,AFG,2012,Afghanistan,100.797,49.27399826
357,AFG,2012,Afghanistan,100.797,49.27399826
358,AFG,2012,Afghanistan,100.797,49.27399826
359,AFG,2012,Afghanistan,100.797,49.27399826
360,AFG,2012,Afghanistan,100.797,49.27399826
361,AFG,2012,Afghanistan,100.797,49.27399826
362,AFG,2012,Afghanistan,100.797,49.27399826
363,AFG,2012,Afghanistan,100.797,49.27399826
364,AFG,2013,Afghanistan,94.429,49.45500183
365,AFG,2013,Afghanistan,94.429,49.45500183
366,AFG,2013,Afghanistan,94.429,49.45500183
367,AFG,2013,Afghanistan,94.429,49.45500183
368,AFG,2013,Afghanistan,94.429,49.45500183
369,AFG,2013,Afghanistan,94.429,49.45500183
370,AFG,2013,Afghanistan,94.429,49.45500183
371,AFG,2013,Afghanistan,94.429,49.45500183
372,AFG,2013,Afghanistan,94.429,49.45500183
373,AFG,2013,Afghanistan,94.429,49.45500183
374,AFG,2013,Afghanistan,94.429,49.45500183
375,AFG,2013,Afghanistan,94.429,49.45500183
376,AFG,2013,Afghanistan,94.429,49.45500183
377,AFG,2013,Afghanistan,94.429,49.45500183
378,AFG,2013,Afghanistan,94.429,49.45500183
379,AFG,2013,Afghanistan,94.429,49.45500183
380,AFG,2013,Afghanistan,94.429,49.45500183
381,AFG,2013,Afghanistan,94.429,49.45500183
382,AFG,2013,Afghanistan,94.429,49.45500183
383,AFG,2013,Afghanistan,94.429,49.45500183
384,AFG,2013,Afghanistan,94.429,49.45500183
385,AFG,2013,Afghanistan,94.429,49.45500183
386,AFG,2013,Afghanistan,94.429,49.45500183
387,AFG,2013,Afghanistan,94.429,49.45500183
388,AFG,2013,Afghanistan,94.429,49.45500183
389,AFG,2013,Afghanistan,94.429,49.45500183
390,AFG,2013,Afghanistan,94.429,49.45500183
391,AFG,2013,Afghanistan,94.429,49.45500183
392,AFG,2014,Afghanistan,88.061,49.65200043
393,AFG,2014,Afghanistan,88.061,49.65200043
394,AFG,2014,Afghanistan,88.061,49.65200043
395,AFG,2014,Afghanistan,88.061,49.65200043
396,AFG,2014,Afghanistan,88.061,49.65200043
397,AFG,2014,Afghanistan,88.061,49.65200043
398,AFG,2014,Afghanistan,88.061,49.65200043
399,AFG,2014,Afghanistan,88.061,49.65200043
400,AFG,2014,Afghanistan,88.061,49.65200043
401,AFG,2014,Afghanistan,88.061,49.65200043
402,AFG,2014,Afghanistan,88.061,49.65200043
403,AFG,2014,Afghanistan,88.061,49.65200043
404,AFG,2014,Afghanistan,88.061,49.65200043
405,AFG,2014,Afghanistan,88.061,49.65200043
406,AFG,2014,Afghanistan,88.061,49.65200043
407,AFG,2014,Afghanistan,88.061,49.65200043
408,AFG,2014,Afghanistan,88.061,49.65200043
409,AFG,2014,Afghanistan,88.061,49.65200043
410,AFG,2014,Afghanistan,88.061,49.65200043
411,AFG,2014,Afghanistan,88.061,49.65200043
412,AFG,2014,Afghanistan,88.061,49.65200043
413,AFG,2014,Afghanistan,88.061,49.65200043
414,AFG,2014,Afghanistan,88.061,49.65200043
415,AFG,2014,Afghanistan,88.061,49.65200043
416,AFG,2014,Afghanistan,88.061,49.65200043
417,AFG,2014,Afghanistan,88.061,49.65200043
418,AFG,2014,Afghanistan,88.061,49.65200043
419,AFG,2014,Afghanistan,88.061,49.65200043
420,AFG,2015,Afghanistan,81.693,49.85900116
421,AFG,2015,Afghanistan,81.693,49.85900116
422,AFG,2015,Afghanistan,81.693,49.85900116
423,AFG,2015,Afghanistan,81.693,49.85900116
424,AFG,2015,Afghanistan,81.693,49.85900116
425,AFG,2015,Afghanistan,81.693,49.85900116
426,AFG,2015,Afghanistan,81.693,49.85900116
427,AFG,2015,Afghanistan,81.693,49.85900116
428,AFG,2015,Afghanistan,81.693,49.85900116
429,AFG,2015,Afghanistan,81.693,49.85900116
430,AFG,2015,Afghanistan,81.693,49.85900116
431,AFG,2015,Afghanistan,81.693,49.85900116
432,AFG,2015,Afghanistan,81.693,49.85900116
433,AFG,2015,Afghanistan,81.693,49.85900116
434,AFG,2015,Afghanistan,81.693,49.85900116
435,AFG,2015,Afghanistan,81.693,49.85900116
436,AFG,2015,Afghanistan,81.693,49.85900116
437,AFG,2015,Afghanistan,81.693,49.85900116
438,AFG,2015,Afghanistan,81.693,49.85900116
439,AFG,2015,Afghanistan,81.693,49.85900116
440,AFG,2015,Afghanistan,81.693,49.85900116
441,AFG,2015,Afghanistan,81.693,49.85900116
442,AFG,2015,Afghanistan,81.693,49.85900116
443,AFG,2015,Afghanistan,81.693,49.85900116
444,AFG,2015,Afghanistan,81.693,49.85900116
445,AFG,2015,Afghanistan,81.693,49.85900116
446,AFG,2015,Afghanistan,81.693,49.85900116
447,AFG,2015,Afghanistan,81.693,49.85900116
448,AFG,2016,Afghanistan,75.325,50.0320015
449,AFG,2016,Afghanistan,75.325,50.0320015
450,AFG,2016,Afghanistan,75.325,50.0320015
451,AFG,2016,Afghanistan,75.325,50.0320015
452,AFG,2016,Afghanistan,75.325,50.0320015
453,AFG,2016,Afghanistan,75.325,50.0320015
454,AFG,2016,Afghanistan,75.325,50.0320015
455,AFG,2016,Afghanistan,75.325,50.0320015
456,AFG,2016,Afghanistan,75.325,50.0320015
457,AFG,2016,Afghanistan,75.325,50.0320015
458,AFG,2016,Afghanistan,75.325,50.0320015
459,AFG,2016,Afghanistan,75.325,50.0320015
460,AFG,2016,Afghanistan,75.325,50.0320015
461,AFG,2016,Afghanistan,75.325,50.0320015
462,AFG,2016,Afghanistan,75.325,50.0320015
463,AFG,2016,Afghanistan,75.325,50.0320015
464,AFG,2016,Afghanistan,75.325,50.0320015
465,AFG,2016,Afghanistan,75.325,50.0320015
466,AFG,2016,Afghanistan,75.325,50.0320015
467,AFG,2016,Afghanistan,75.325,50.0320015
468,AFG,2016,Afghanistan,75.325,50.0320015
469,AFG,2016,Afghanistan,75.325,50.0320015
470,AFG,2016,Afghanistan,75.325,50.0320015
471,AFG,2016,Afghanistan,75.325,50.0320015
472,AFG,2016,Afghanistan,75.325,50.0320015
473,AFG,2016,Afghanistan,75.325,50.0320015
474,AFG,2016,Afghanistan,75.325,50.0320015
475,AFG,2016,Afghanistan,75.325,50.0320015
476,AFG,2017,Afghanistan,68.957,50.20700073
477,AFG,2017,Afghanistan,68.957,50.20700073
478,AFG,2017,Afghanistan,68.957,50.20700073
479,AFG,2017,Afghanistan,68.957,50.20700073
480,AFG,2017,Afghanistan,68.957,50.20700073
481,AFG,2017,Afghanistan,68.957,50.20700073
482,AFG,2017,Afghanistan,68.957,50.20700073
483,AFG,2017,Afghanistan,68.957,50.20700073
484,AFG,2017,Afghanistan,68.957,50.20700073
485,AFG,2017,Afghanistan,68.957,50.20700073
486,AFG,2017,Afghanistan,68.957,50.20700073
487,AFG,2017,Afghanistan,68.957,50.20700073
488,AFG,2017,Afghanistan,68.957,50.20700073
489,AFG,2017,Afghanistan,68.957,50.20700073
490,AFG,2017,Afghanistan,68.957,50.20700073
491,AFG,2017,Afghanistan,68.957,50.20700073
492,AFG,2017,Afghanistan,68.957,50.20700073
493,AFG,2017,Afghanistan,68.957,50.20700073
494,AFG,2017,Afghanistan,68.957,50.20700073
495,AFG,2017,Afghanistan,68.957,50.20700073
496,AFG,2017,Afghanistan,68.957,50.20700073
497,AFG,2017,Afghanistan,68.957,50.20700073
498,AFG,2017,Afghanistan,68.957,50.20700073
499,AFG,2017,Afghanistan,68.957,50.20700073
500,AFG,2017,Afghanistan,68.957,50.20700073
501,AFG,2017,Afghanistan,68.957,50.20700073
502,AFG,2017,Afghanistan,68.957,50.20700073
503,AFG,2017,Afghanistan,68.957,50.20700073
504,AFG,2018,Afghanistan,65.141,50.4129982
505,AFG,2018,Afghanistan,65.141,50.4129982
506,AFG,2018,Afghanistan,65.141,50.4129982
507,AFG,2018,Afghanistan,65.141,50.4129982
508,AFG,2018,Afghanistan,65.141,50.4129982
509,AFG,2018,Afghanistan,65.141,50.4129982
510,AFG,2018,Afghanistan,65.141,50.4129982
511,AFG,2018,Afghanistan,65.141,50.4129982
512,AFG,2018,Afghanistan,65.141,50.4129982
513,AFG,2018,Afghanistan,65.141,50.4129982
514,AFG,2018,Afghanistan,65.141,50.4129982
515,AFG,2018,Afghanistan,65.141,50.4129982
516,AFG,2018,Afghanistan,65.141,50.4129982
517,AFG,2018,Afghanistan,65.141,50.4129982
518,AFG,2018,Afghanistan,65.141,50.4129982
519,AFG,2018,Afghanistan,65.141,50.4129982
520,AFG,2018,Afghanistan,65.141,50.4129982
521,AFG,2018,Afghanistan,65.141,50.4129982
522,AFG,2018,Afghanistan,65.141,50.4129982
523,AFG,2018,Afghanistan,65.141,50.4129982
524,AFG,2018,Afghanistan,65.141,50.4129982
525,AFG,2018,Afghanistan,65.141,50.4129982
526,AFG,2018,Afghanistan,65.141,50.4129982
527,AFG,2018,Afghanistan,65.141,50.4129982
