,Country Code,Year,Country Name,Population Ages 0-14 (% Of Total Population)
0,AFG,2000,Afghanistan,48.89337334
1,AFG,2000,Afghanistan,48.89337334
2,AFG,2000,Afghanistan,48.89337334
3,AFG,2000,Afghanistan,48.89337334
4,AFG,2000,Afghanistan,48.89337334
5,AFG,2000,Afghanistan,48.89337334
6,AFG,2000,Afghanistan,48.89337334
7,AFG,2000,Afghanistan,48.89337334
8,AFG,2000,Afghanistan,48.89337334
9,AFG,2000,Afghanistan,48.89337334
10,AFG,2000,Afghanistan,48.89337334
11,AFG,2000,Afghanistan,48.89337334
12,AFG,2000,Afghanistan,48.89337334
13,AFG,2000,Afghanistan,48.89337334
14,AFG,2000,Afghanistan,48.89337334
15,AFG,2000,Afghanistan,48.89337334
16,AFG,2000,Afghanistan,48.89337334
17,AFG,2000,Afghanistan,48.89337334
18,AFG,2000,Afghanistan,48.89337334
19,AFG,2000,Afghanistan,48.89337334
20,AFG,2000,Afghanistan,48.89337334
21,AFG,2000,Afghanistan,48.89337334
22,AFG,2000,Afghanistan,48.89337334
23,AFG,2000,Afghanistan,48.89337334
24,AFG,2000,Afghanistan,48.89337334
25,AFG,2000,Afghanistan,48.89337334
26,AFG,2000,Afghanistan,48.89337334
27,AFG,2000,Afghanistan,48.89337334
28,AFG,2001,Afghanistan,48.8226633
29,AFG,2001,Afghanistan,48.8226633
30,AFG,2001,Afghanistan,48.8226633
31,AFG,2001,Afghanistan,48.8226633
32,AFG,2001,Afghanistan,48.8226633
33,AFG,2001,Afghanistan,48.8226633
34,AFG,2001,Afghanistan,48.8226633
35,AFG,2001,Afghanistan,48.8226633
36,AFG,2001,Afghanistan,48.8226633
37,AFG,2001,Afghanistan,48.8226633
38,AFG,2001,Afghanistan,48.8226633
39,AFG,2001,Afghanistan,48.8226633
40,AFG,2001,Afghanistan,48.8226633
41,AFG,2001,Afghanistan,48.8226633
42,AFG,2001,Afghanistan,48.8226633
43,AFG,2001,Afghanistan,48.8226633
44,AFG,2001,Afghanistan,48.8226633
45,AFG,2001,Afghanistan,48.8226633
46,AFG,2001,Afghanistan,48.8226633
47,AFG,2001,Afghanistan,48.8226633
48,AFG,2001,Afghanistan,48.8226633
49,AFG,2001,Afghanistan,48.8226633
50,AFG,2001,Afghanistan,48.8226633
51,AFG,2001,Afghanistan,48.8226633
52,AFG,2001,Afghanistan,48.8226633
53,AFG,2001,Afghanistan,48.8226633
54,AFG,2001,Afghanistan,48.8226633
55,AFG,2001,Afghanistan,48.8226633
56,AFG,2002,Afghanistan,48.64540456
57,AFG,2002,Afghanistan,48.64540456
58,AFG,2002,Afghanistan,48.64540456
59,AFG,2002,Afghanistan,48.64540456
60,AFG,2002,Afghanistan,48.64540456
61,AFG,2002,Afghanistan,48.64540456
62,AFG,2002,Afghanistan,48.64540456
63,AFG,2002,Afghanistan,48.64540456
64,AFG,2002,Afghanistan,48.64540456
65,AFG,2002,Afghanistan,48.64540456
66,AFG,2002,Afghanistan,48.64540456
67,AFG,2002,Afghanistan,48.64540456
68,AFG,2002,Afghanistan,48.64540456
69,AFG,2002,Afghanistan,48.64540456
70,AFG,2002,Afghanistan,48.64540456
71,AFG,2002,Afghanistan,48.64540456
72,AFG,2002,Afghanistan,48.64540456
73,AFG,2002,Afghanistan,48.64540456
74,AFG,2002,Afghanistan,48.64540456
75,AFG,2002,Afghanistan,48.64540456
76,AFG,2002,Afghanistan,48.64540456
77,AFG,2002,Afghanistan,48.64540456
78,AFG,2002,Afghanistan,48.64540456
79,AFG,2002,Afghanistan,48.64540456
80,AFG,2002,Afghanistan,48.64540456
81,AFG,2002,Afghanistan,48.64540456
82,AFG,2002,Afghanistan,48.64540456
83,AFG,2002,Afghanistan,48.64540456
84,AFG,2003,Afghanistan,48.4139118
85,AFG,2003,Afghanistan,48.4139118
86,AFG,2003,Afghanistan,48.4139118
87,AFG,2003,Afghanistan,48.4139118
88,AFG,2003,Afghanistan,48.4139118
89,AFG,2003,Afghanistan,48.4139118
90,AFG,2003,Afghanistan,48.4139118
91,AFG,2003,Afghanistan,48.4139118
92,AFG,2003,Afghanistan,48.4139118
93,AFG,2003,Afghanistan,48.4139118
94,AFG,2003,Afghanistan,48.4139118
95,AFG,2003,Afghanistan,48.4139118
96,AFG,2003,Afghanistan,48.4139118
97,AFG,2003,Afghanistan,48.4139118
98,AFG,2003,Afghanistan,48.4139118
99,AFG,2003,Afghanistan,48.4139118
100,AFG,2003,Afghanistan,48.4139118
101,AFG,2003,Afghanistan,48.4139118
102,AFG,2003,Afghanistan,48.4139118
103,AFG,2003,Afghanistan,48.4139118
104,AFG,2003,Afghanistan,48.4139118
105,AFG,2003,Afghanistan,48.4139118
106,AFG,2003,Afghanistan,48.4139118
107,AFG,2003,Afghanistan,48.4139118
108,AFG,2003,Afghanistan,48.4139118
109,AFG,2003,Afghanistan,48.4139118
110,AFG,2003,Afghanistan,48.4139118
111,AFG,2003,Afghanistan,48.4139118
112,AFG,2004,Afghanistan,48.15413988
113,AFG,2004,Afghanistan,48.15413988
114,AFG,2004,Afghanistan,48.15413988
115,AFG,2004,Afghanistan,48.15413988
116,AFG,2004,Afghanistan,48.15413988
117,AFG,2004,Afghanistan,48.15413988
118,AFG,2004,Afghanistan,48.15413988
119,AFG,2004,Afghanistan,48.15413988
120,AFG,2004,Afghanistan,48.15413988
121,AFG,2004,Afghanistan,48.15413988
122,AFG,2004,Afghanistan,48.15413988
123,AFG,2004,Afghanistan,48.15413988
124,AFG,2004,Afghanistan,48.15413988
125,AFG,2004,Afghanistan,48.15413988
126,AFG,2004,Afghanistan,48.15413988
127,AFG,2004,Afghanistan,48.15413988
128,AFG,2004,Afghanistan,48.15413988
129,AFG,2004,Afghanistan,48.15413988
130,AFG,2004,Afghanistan,48.15413988
131,AFG,2004,Afghanistan,48.15413988
132,AFG,2004,Afghanistan,48.15413988
133,AFG,2004,Afghanistan,48.15413988
134,AFG,2004,Afghanistan,48.15413988
135,AFG,2004,Afghanistan,48.15413988
136,AFG,2004,Afghanistan,48.15413988
137,AFG,2004,Afghanistan,48.15413988
138,AFG,2004,Afghanistan,48.15413988
139,AFG,2004,Afghanistan,48.15413988
140,AFG,2005,Afghanistan,47.85964149
141,AFG,2005,Afghanistan,47.85964149
142,AFG,2005,Afghanistan,47.85964149
143,AFG,2005,Afghanistan,47.85964149
144,AFG,2005,Afghanistan,47.85964149
145,AFG,2005,Afghanistan,47.85964149
146,AFG,2005,Afghanistan,47.85964149
147,AFG,2005,Afghanistan,47.85964149
148,AFG,2005,Afghanistan,47.85964149
149,AFG,2005,Afghanistan,47.85964149
150,AFG,2005,Afghanistan,47.85964149
151,AFG,2005,Afghanistan,47.85964149
152,AFG,2005,Afghanistan,47.85964149
153,AFG,2005,Afghanistan,47.85964149
154,AFG,2005,Afghanistan,47.85964149
155,AFG,2005,Afghanistan,47.85964149
156,AFG,2005,Afghanistan,47.85964149
157,AFG,2005,Afghanistan,47.85964149
158,AFG,2005,Afghanistan,47.85964149
159,AFG,2005,Afghanistan,47.85964149
160,AFG,2005,Afghanistan,47.85964149
161,AFG,2005,Afghanistan,47.85964149
162,AFG,2005,Afghanistan,47.85964149
163,AFG,2005,Afghanistan,47.85964149
164,AFG,2005,Afghanistan,47.85964149
165,AFG,2005,Afghanistan,47.85964149
166,AFG,2005,Afghanistan,47.85964149
167,AFG,2005,Afghanistan,47.85964149
168,AFG,2006,Afghanistan,47.98974193
169,AFG,2006,Afghanistan,47.98974193
170,AFG,2006,Afghanistan,47.98974193
171,AFG,2006,Afghanistan,47.98974193
172,AFG,2006,Afghanistan,47.98974193
173,AFG,2006,Afghanistan,47.98974193
174,AFG,2006,Afghanistan,47.98974193
175,AFG,2006,Afghanistan,47.98974193
176,AFG,2006,Afghanistan,47.98974193
177,AFG,2006,Afghanistan,47.98974193
178,AFG,2006,Afghanistan,47.98974193
179,AFG,2006,Afghanistan,47.98974193
180,AFG,2006,Afghanistan,47.98974193
181,AFG,2006,Afghanistan,47.98974193
182,AFG,2006,Afghanistan,47.98974193
183,AFG,2006,Afghanistan,47.98974193
184,AFG,2006,Afghanistan,47.98974193
185,AFG,2006,Afghanistan,47.98974193
186,AFG,2006,Afghanistan,47.98974193
187,AFG,2006,Afghanistan,47.98974193
188,AFG,2006,Afghanistan,47.98974193
189,AFG,2006,Afghanistan,47.98974193
190,AFG,2006,Afghanistan,47.98974193
191,AFG,2006,Afghanistan,47.98974193
192,AFG,2006,Afghanistan,47.98974193
193,AFG,2006,Afghanistan,47.98974193
194,AFG,2006,Afghanistan,47.98974193
195,AFG,2006,Afghanistan,47.98974193
196,AFG,2007,Afghanistan,48.12623263
197,AFG,2007,Afghanistan,48.12623263
198,AFG,2007,Afghanistan,48.12623263
199,AFG,2007,Afghanistan,48.12623263
200,AFG,2007,Afghanistan,48.12623263
201,AFG,2007,Afghanistan,48.12623263
202,AFG,2007,Afghanistan,48.12623263
203,AFG,2007,Afghanistan,48.12623263
204,AFG,2007,Afghanistan,48.12623263
205,AFG,2007,Afghanistan,48.12623263
206,AFG,2007,Afghanistan,48.12623263
207,AFG,2007,Afghanistan,48.12623263
208,AFG,2007,Afghanistan,48.12623263
209,AFG,2007,Afghanistan,48.12623263
210,AFG,2007,Afghanistan,48.12623263
211,AFG,2007,Afghanistan,48.12623263
212,AFG,2007,Afghanistan,48.12623263
213,AFG,2007,Afghanistan,48.12623263
214,AFG,2007,Afghanistan,48.12623263
215,AFG,2007,Afghanistan,48.12623263
216,AFG,2007,Afghanistan,48.12623263
217,AFG,2007,Afghanistan,48.12623263
218,AFG,2007,Afghanistan,48.12623263
219,AFG,2007,Afghanistan,48.12623263
220,AFG,2007,Afghanistan,48.12623263
221,AFG,2007,Afghanistan,48.12623263
222,AFG,2007,Afghanistan,48.12623263
223,AFG,2007,Afghanistan,48.12623263
224,AFG,2008,Afghanistan,48.22715133
225,AFG,2008,Afghanistan,48.22715133
226,AFG,2008,Afghanistan,48.22715133
227,AFG,2008,Afghanistan,48.22715133
228,AFG,2008,Afghanistan,48.22715133
229,AFG,2008,Afghanistan,48.22715133
230,AFG,2008,Afghanistan,48.22715133
231,AFG,2008,Afghanistan,48.22715133
232,AFG,2008,Afghanistan,48.22715133
233,AFG,2008,Afghanistan,48.22715133
234,AFG,2008,Afghanistan,48.22715133
235,AFG,2008,Afghanistan,48.22715133
236,AFG,2008,Afghanistan,48.22715133
237,AFG,2008,Afghanistan,48.22715133
238,AFG,2008,Afghanistan,48.22715133
239,AFG,2008,Afghanistan,48.22715133
240,AFG,2008,Afghanistan,48.22715133
241,AFG,2008,Afghanistan,48.22715133
242,AFG,2008,Afghanistan,48.22715133
243,AFG,2008,Afghanistan,48.22715133
244,AFG,2008,Afghanistan,48.22715133
245,AFG,2008,Afghanistan,48.22715133
246,AFG,2008,Afghanistan,48.22715133
247,AFG,2008,Afghanistan,48.22715133
248,AFG,2008,Afghanistan,48.22715133
249,AFG,2008,Afghanistan,48.22715133
250,AFG,2008,Afghanistan,48.22715133
251,AFG,2008,Afghanistan,48.22715133
252,AFG,2009,Afghanistan,48.25041109
253,AFG,2009,Afghanistan,48.25041109
254,AFG,2009,Afghanistan,48.25041109
255,AFG,2009,Afghanistan,48.25041109
256,AFG,2009,Afghanistan,48.25041109
257,AFG,2009,Afghanistan,48.25041109
258,AFG,2009,Afghanistan,48.25041109
259,AFG,2009,Afghanistan,48.25041109
260,AFG,2009,Afghanistan,48.25041109
261,AFG,2009,Afghanistan,48.25041109
262,AFG,2009,Afghanistan,48.25041109
263,AFG,2009,Afghanistan,48.25041109
264,AFG,2009,Afghanistan,48.25041109
265,AFG,2009,Afghanistan,48.25041109
266,AFG,2009,Afghanistan,48.25041109
267,AFG,2009,Afghanistan,48.25041109
268,AFG,2009,Afghanistan,48.25041109
269,AFG,2009,Afghanistan,48.25041109
270,AFG,2009,Afghanistan,48.25041109
271,AFG,2009,Afghanistan,48.25041109
272,AFG,2009,Afghanistan,48.25041109
273,AFG,2009,Afghanistan,48.25041109
274,AFG,2009,Afghanistan,48.25041109
275,AFG,2009,Afghanistan,48.25041109
276,AFG,2009,Afghanistan,48.25041109
277,AFG,2009,Afghanistan,48.25041109
278,AFG,2009,Afghanistan,48.25041109
279,AFG,2009,Afghanistan,48.25041109
280,AFG,2010,Afghanistan,48.17814541
281,AFG,2010,Afghanistan,48.17814541
282,AFG,2010,Afghanistan,48.17814541
283,AFG,2010,Afghanistan,48.17814541
284,AFG,2010,Afghanistan,48.17814541
285,AFG,2010,Afghanistan,48.17814541
286,AFG,2010,Afghanistan,48.17814541
287,AFG,2010,Afghanistan,48.17814541
288,AFG,2010,Afghanistan,48.17814541
289,AFG,2010,Afghanistan,48.17814541
290,AFG,2010,Afghanistan,48.17814541
291,AFG,2010,Afghanistan,48.17814541
292,AFG,2010,Afghanistan,48.17814541
293,AFG,2010,Afghanistan,48.17814541
294,AFG,2010,Afghanistan,48.17814541
295,AFG,2010,Afghanistan,48.17814541
296,AFG,2010,Afghanistan,48.17814541
297,AFG,2010,Afghanistan,48.17814541
298,AFG,2010,Afghanistan,48.17814541
299,AFG,2010,Afghanistan,48.17814541
300,AFG,2010,Afghanistan,48.17814541
301,AFG,2010,Afghanistan,48.17814541
302,AFG,2010,Afghanistan,48.17814541
303,AFG,2010,Afghanistan,48.17814541
304,AFG,2010,Afghanistan,48.17814541
305,AFG,2010,Afghanistan,48.17814541
306,AFG,2010,Afghanistan,48.17814541
307,AFG,2010,Afghanistan,48.17814541
308,AFG,2011,Afghanistan,47.70159044
309,AFG,2011,Afghanistan,47.70159044
310,AFG,2011,Afghanistan,47.70159044
311,AFG,2011,Afghanistan,47.70159044
312,AFG,2011,Afghanistan,47.70159044
313,AFG,2011,Afghanistan,47.70159044
314,AFG,2011,Afghanistan,47.70159044
315,AFG,2011,Afghanistan,47.70159044
316,AFG,2011,Afghanistan,47.70159044
317,AFG,2011,Afghanistan,47.70159044
318,AFG,2011,Afghanistan,47.70159044
319,AFG,2011,Afghanistan,47.70159044
320,AFG,2011,Afghanistan,47.70159044
321,AFG,2011,Afghanistan,47.70159044
322,AFG,2011,Afghanistan,47.70159044
323,AFG,2011,Afghanistan,47.70159044
324,AFG,2011,Afghanistan,47.70159044
325,AFG,2011,Afghanistan,47.70159044
326,AFG,2011,Afghanistan,47.70159044
327,AFG,2011,Afghanistan,47.70159044
328,AFG,2011,Afghanistan,47.70159044
329,AFG,2011,Afghanistan,47.70159044
330,AFG,2011,Afghanistan,47.70159044
331,AFG,2011,Afghanistan,47.70159044
332,AFG,2011,Afghanistan,47.70159044
333,AFG,2011,Afghanistan,47.70159044
334,AFG,2011,Afghanistan,47.70159044
335,AFG,2011,Afghanistan,47.70159044
336,AFG,2012,Afghanistan,47.08975945
337,AFG,2012,Afghanistan,47.08975945
338,AFG,2012,Afghanistan,47.08975945
339,AFG,2012,Afghanistan,47.08975945
340,AFG,2012,Afghanistan,47.08975945
341,AFG,2012,Afghanistan,47.08975945
342,AFG,2012,Afghanistan,47.08975945
343,AFG,2012,Afghanistan,47.08975945
344,AFG,2012,Afghanistan,47.08975945
345,AFG,2012,Afghanistan,47.08975945
346,AFG,2012,Afghanistan,47.08975945
347,AFG,2012,Afghanistan,47.08975945
348,AFG,2012,Afghanistan,47.08975945
349,AFG,2012,Afghanistan,47.08975945
350,AFG,2012,Afghanistan,47.08975945
351,AFG,2012,Afghanistan,47.08975945
352,AFG,2012,Afghanistan,47.08975945
353,AFG,2012,Afghanistan,47.08975945
354,AFG,2012,Afghanistan,47.08975945
355,AFG,2012,Afghanistan,47.08975945
356,AFG,2012,Afghanistan,47.08975945
357,AFG,2012,Afghanistan,47.08975945
358,AFG,2012,Afghanistan,47.08975945
359,AFG,2012,Afghanistan,47.08975945
360,AFG,2012,Afghanistan,47.08975945
361,AFG,2012,Afghanistan,47.08975945
362,AFG,2012,Afghanistan,47.08975945
363,AFG,2012,Afghanistan,47.08975945
364,AFG,2013,Afghanistan,46.38667074
365,AFG,2013,Afghanistan,46.38667074
366,AFG,2013,Afghanistan,46.38667074
367,AFG,2013,Afghanistan,46.38667074
368,AFG,2013,Afghanistan,46.38667074
369,AFG,2013,Afghanistan,46.38667074
370,AFG,2013,Afghanistan,46.38667074
371,AFG,2013,Afghanistan,46.38667074
372,AFG,2013,Afghanistan,46.38667074
373,AFG,2013,Afghanistan,46.38667074
374,AFG,2013,Afghanistan,46.38667074
375,AFG,2013,Afghanistan,46.38667074
376,AFG,2013,Afghanistan,46.38667074
377,AFG,2013,Afghanistan,46.38667074
378,AFG,2013,Afghanistan,46.38667074
379,AFG,2013,Afghanistan,46.38667074
380,AFG,2013,Afghanistan,46.38667074
381,AFG,2013,Afghanistan,46.38667074
382,AFG,2013,Afghanistan,46.38667074
383,AFG,2013,Afghanistan,46.38667074
384,AFG,2013,Afghanistan,46.38667074
385,AFG,2013,Afghanistan,46.38667074
386,AFG,2013,Afghanistan,46.38667074
387,AFG,2013,Afghanistan,46.38667074
388,AFG,2013,Afghanistan,46.38667074
389,AFG,2013,Afghanistan,46.38667074
390,AFG,2013,Afghanistan,46.38667074
391,AFG,2013,Afghanistan,46.38667074
392,AFG,2014,Afghanistan,45.64058919
393,AFG,2014,Afghanistan,45.64058919
394,AFG,2014,Afghanistan,45.64058919
395,AFG,2014,Afghanistan,45.64058919
396,AFG,2014,Afghanistan,45.64058919
397,AFG,2014,Afghanistan,45.64058919
398,AFG,2014,Afghanistan,45.64058919
399,AFG,2014,Afghanistan,45.64058919
400,AFG,2014,Afghanistan,45.64058919
401,AFG,2014,Afghanistan,45.64058919
402,AFG,2014,Afghanistan,45.64058919
403,AFG,2014,Afghanistan,45.64058919
404,AFG,2014,Afghanistan,45.64058919
405,AFG,2014,Afghanistan,45.64058919
406,AFG,2014,Afghanistan,45.64058919
407,AFG,2014,Afghanistan,45.64058919
408,AFG,2014,Afghanistan,45.64058919
409,AFG,2014,Afghanistan,45.64058919
410,AFG,2014,Afghanistan,45.64058919
411,AFG,2014,Afghanistan,45.64058919
412,AFG,2014,Afghanistan,45.64058919
413,AFG,2014,Afghanistan,45.64058919
414,AFG,2014,Afghanistan,45.64058919
415,AFG,2014,Afghanistan,45.64058919
416,AFG,2014,Afghanistan,45.64058919
417,AFG,2014,Afghanistan,45.64058919
418,AFG,2014,Afghanistan,45.64058919
419,AFG,2014,Afghanistan,45.64058919
420,AFG,2015,Afghanistan,44.87703888
421,AFG,2015,Afghanistan,44.87703888
422,AFG,2015,Afghanistan,44.87703888
423,AFG,2015,Afghanistan,44.87703888
424,AFG,2015,Afghanistan,44.87703888
425,AFG,2015,Afghanistan,44.87703888
426,AFG,2015,Afghanistan,44.87703888
427,AFG,2015,Afghanistan,44.87703888
428,AFG,2015,Afghanistan,44.87703888
429,AFG,2015,Afghanistan,44.87703888
430,AFG,2015,Afghanistan,44.87703888
431,AFG,2015,Afghanistan,44.87703888
432,AFG,2015,Afghanistan,44.87703888
433,AFG,2015,Afghanistan,44.87703888
434,AFG,2015,Afghanistan,44.87703888
435,AFG,2015,Afghanistan,44.87703888
436,AFG,2015,Afghanistan,44.87703888
437,AFG,2015,Afghanistan,44.87703888
438,AFG,2015,Afghanistan,44.87703888
439,AFG,2015,Afghanistan,44.87703888
440,AFG,2015,Afghanistan,44.87703888
441,AFG,2015,Afghanistan,44.87703888
442,AFG,2015,Afghanistan,44.87703888
443,AFG,2015,Afghanistan,44.87703888
444,AFG,2015,Afghanistan,44.87703888
445,AFG,2015,Afghanistan,44.87703888
446,AFG,2015,Afghanistan,44.87703888
447,AFG,2015,Afghanistan,44.87703888
448,AFG,2016,Afghanistan,44.27211325
449,AFG,2016,Afghanistan,44.27211325
450,AFG,2016,Afghanistan,44.27211325
451,AFG,2016,Afghanistan,44.27211325
452,AFG,2016,Afghanistan,44.27211325
453,AFG,2016,Afghanistan,44.27211325
454,AFG,2016,Afghanistan,44.27211325
455,AFG,2016,Afghanistan,44.27211325
456,AFG,2016,Afghanistan,44.27211325
457,AFG,2016,Afghanistan,44.27211325
458,AFG,2016,Afghanistan,44.27211325
459,AFG,2016,Afghanistan,44.27211325
460,AFG,2016,Afghanistan,44.27211325
461,AFG,2016,Afghanistan,44.27211325
462,AFG,2016,Afghanistan,44.27211325
463,AFG,2016,Afghanistan,44.27211325
464,AFG,2016,Afghanistan,44.27211325
465,AFG,2016,Afghanistan,44.27211325
466,AFG,2016,Afghanistan,44.27211325
467,AFG,2016,Afghanistan,44.27211325
468,AFG,2016,Afghanistan,44.27211325
469,AFG,2016,Afghanistan,44.27211325
470,AFG,2016,Afghanistan,44.27211325
471,AFG,2016,Afghanistan,44.27211325
472,AFG,2016,Afghanistan,44.27211325
473,AFG,2016,Afghanistan,44.27211325
474,AFG,2016,Afghanistan,44.27211325
475,AFG,2016,Afghanistan,44.27211325
476,AFG,2017,Afghanistan,43.682526
477,AFG,2017,Afghanistan,43.682526
478,AFG,2017,Afghanistan,43.682526
479,AFG,2017,Afghanistan,43.682526
480,AFG,2017,Afghanistan,43.682526
481,AFG,2017,Afghanistan,43.682526
482,AFG,2017,Afghanistan,43.682526
483,AFG,2017,Afghanistan,43.682526
484,AFG,2017,Afghanistan,43.682526
485,AFG,2017,Afghanistan,43.682526
486,AFG,2017,Afghanistan,43.682526
487,AFG,2017,Afghanistan,43.682526
488,AFG,2017,Afghanistan,43.682526
489,AFG,2017,Afghanistan,43.682526
490,AFG,2017,Afghanistan,43.682526
491,AFG,2017,Afghanistan,43.682526
492,AFG,2017,Afghanistan,43.682526
493,AFG,2017,Afghanistan,43.682526
494,AFG,2017,Afghanistan,43.682526
495,AFG,2017,Afghanistan,43.682526
496,AFG,2017,Afghanistan,43.682526
497,AFG,2017,Afghanistan,43.682526
498,AFG,2017,Afghanistan,43.682526
499,AFG,2017,Afghanistan,43.682526
500,AFG,2017,Afghanistan,43.682526
501,AFG,2017,Afghanistan,43.682526
502,AFG,2017,Afghanistan,43.682526
503,AFG,2017,Afghanistan,43.682526
504,AFG,2018,Afghanistan,43.09017551
505,AFG,2018,Afghanistan,43.09017551
506,AFG,2018,Afghanistan,43.09017551
507,AFG,2018,Afghanistan,43.09017551
508,AFG,2018,Afghanistan,43.09017551
509,AFG,2018,Afghanistan,43.09017551
510,AFG,2018,Afghanistan,43.09017551
511,AFG,2018,Afghanistan,43.09017551
512,AFG,2018,Afghanistan,43.09017551
513,AFG,2018,Afghanistan,43.09017551
514,AFG,2018,Afghanistan,43.09017551
515,AFG,2018,Afghanistan,43.09017551
516,AFG,2018,Afghanistan,43.09017551
517,AFG,2018,Afghanistan,43.09017551
518,AFG,2018,Afghanistan,43.09017551
519,AFG,2018,Afghanistan,43.09017551
520,AFG,2018,Afghanistan,43.09017551
521,AFG,2018,Afghanistan,43.09017551
522,AFG,2018,Afghanistan,43.09017551
523,AFG,2018,Afghanistan,43.09017551
524,AFG,2018,Afghanistan,43.09017551
525,AFG,2018,Afghanistan,43.09017551
526,AFG,2018,Afghanistan,43.09017551
527,AFG,2018,Afghanistan,43.09017551
528,AFG,2018,Afghanistan,43.09017551
529,AFG,2018,Afghanistan,43.09017551
530,AFG,2018,Afghanistan,43.09017551
531,AFG,2018,Afghanistan,43.09017551
532,AFG,2019,Afghanistan,42.47227139
533,AFG,2019,Afghanistan,42.47227139
534,AFG,2019,Afghanistan,42.47227139
535,AFG,2019,Afghanistan,42.47227139
536,AFG,2019,Afghanistan,42.47227139
537,AFG,2019,Afghanistan,42.47227139
538,AFG,2019,Afghanistan,42.47227139
539,AFG,2019,Afghanistan,42.47227139
540,AFG,2019,Afghanistan,42.47227139
541,AFG,2019,Afghanistan,42.47227139
542,AFG,2019,Afghanistan,42.47227139
543,AFG,2019,Afghanistan,42.47227139
544,AFG,2019,Afghanistan,42.47227139
545,AFG,2019,Afghanistan,42.47227139
546,AFG,2019,Afghanistan,42.47227139
547,AFG,2019,Afghanistan,42.47227139
548,AFG,2019,Afghanistan,42.47227139
549,AFG,2019,Afghanistan,42.47227139
550,AFG,2019,Afghanistan,42.47227139
551,AFG,2019,Afghanistan,42.47227139
552,AFG,2019,Afghanistan,42.47227139
553,AFG,2019,Afghanistan,42.47227139
554,AFG,2019,Afghanistan,42.47227139
555,AFG,2019,Afghanistan,42.47227139
556,AFG,2019,Afghanistan,42.47227139
557,AFG,2019,Afghanistan,42.47227139
558,AFG,2019,Afghanistan,42.47227139
559,AFG,2019,Afghanistan,42.47227139
560,ALB,2000,Albania,30.33369412
561,ALB,2000,Albania,30.33369412
562,ALB,2000,Albania,30.33369412
563,ALB,2000,Albania,30.33369412
564,ALB,2000,Albania,30.33369412
565,ALB,2000,Albania,30.33369412
566,ALB,2000,Albania,30.33369412
567,ALB,2000,Albania,30.33369412
568,ALB,2001,Albania,29.66804528
569,ALB,2001,Albania,29.66804528
570,ALB,2001,Albania,29.66804528
571,ALB,2001,Albania,29.66804528
572,ALB,2001,Albania,29.66804528
573,ALB,2001,Albania,29.66804528
574,ALB,2001,Albania,29.66804528
575,ALB,2001,Albania,29.66804528
576,ALB,2002,Albania,28.932978100000003
577,ALB,2002,Albania,28.932978100000003
578,ALB,2002,Albania,28.932978100000003
579,ALB,2002,Albania,28.932978100000003
580,ALB,2002,Albania,28.932978100000003
581,ALB,2002,Albania,28.932978100000003
582,ALB,2002,Albania,28.932978100000003
583,ALB,2002,Albania,28.932978100000003
584,ALB,2003,Albania,28.14017087
585,ALB,2003,Albania,28.14017087
586,ALB,2003,Albania,28.14017087
587,ALB,2003,Albania,28.14017087
588,ALB,2003,Albania,28.14017087
589,ALB,2003,Albania,28.14017087
590,ALB,2003,Albania,28.14017087
591,ALB,2003,Albania,28.14017087
592,ALB,2004,Albania,27.32320480000001
593,ALB,2004,Albania,27.32320480000001
594,ALB,2004,Albania,27.32320480000001
595,ALB,2004,Albania,27.32320480000001
596,ALB,2004,Albania,27.32320480000001
597,ALB,2004,Albania,27.32320480000001
598,ALB,2004,Albania,27.32320480000001
599,ALB,2004,Albania,27.32320480000001
600,ALB,2005,Albania,26.50088603
601,ALB,2005,Albania,26.50088603
602,ALB,2005,Albania,26.50088603
603,ALB,2005,Albania,26.50088603
604,ALB,2005,Albania,26.50088603
605,ALB,2005,Albania,26.50088603
606,ALB,2005,Albania,26.50088603
607,ALB,2005,Albania,26.50088603
608,ALB,2006,Albania,25.57204146
609,ALB,2006,Albania,25.57204146
610,ALB,2006,Albania,25.57204146
611,ALB,2006,Albania,25.57204146
612,ALB,2006,Albania,25.57204146
613,ALB,2006,Albania,25.57204146
614,ALB,2006,Albania,25.57204146
615,ALB,2006,Albania,25.57204146
616,ALB,2007,Albania,24.71715538
617,ALB,2007,Albania,24.71715538
618,ALB,2007,Albania,24.71715538
619,ALB,2007,Albania,24.71715538
620,ALB,2007,Albania,24.71715538
621,ALB,2007,Albania,24.71715538
622,ALB,2007,Albania,24.71715538
623,ALB,2007,Albania,24.71715538
624,ALB,2008,Albania,23.91561799
625,ALB,2008,Albania,23.91561799
626,ALB,2008,Albania,23.91561799
627,ALB,2008,Albania,23.91561799
628,ALB,2008,Albania,23.91561799
629,ALB,2008,Albania,23.91561799
630,ALB,2008,Albania,23.91561799
631,ALB,2008,Albania,23.91561799
632,ALB,2009,Albania,23.1605746
633,ALB,2009,Albania,23.1605746
634,ALB,2009,Albania,23.1605746
635,ALB,2009,Albania,23.1605746
636,ALB,2009,Albania,23.1605746
637,ALB,2009,Albania,23.1605746
638,ALB,2009,Albania,23.1605746
639,ALB,2009,Albania,23.1605746
640,ALB,2010,Albania,22.45508261
641,ALB,2010,Albania,22.45508261
642,ALB,2010,Albania,22.45508261
643,ALB,2010,Albania,22.45508261
644,ALB,2010,Albania,22.45508261
645,ALB,2010,Albania,22.45508261
