,Country Code,Year,Country Name,"Presence Of Peace Keepers (Number Of Troops, Police, And Military Observers In Mandate)","Intentional Homicides (Per 100,000 People)","Internally Displaced Persons, Total Displaced By Conflict And Violence (Number Of People)","Internally Displaced Persons, New Displacement Associated With Disasters (Number Of Cases)",Battle-Related Deaths (Number Of People),Arms Exports (Sipri Trend Indicator Values),Military Expenditure (% Of General Government Expenditure),Military Expenditure (% Of Gdp),"Cpia Transparency, Accountability, And Corruption In The Public Sector Rating (1=Low To 6=High)",Cpia Trade Rating (1=Low To 6=High),Cpia Structural Policies Cluster Average (1=Low To 6=High),Cpia Policies For Social Inclusion/Equity Cluster Average (1=Low To 6=High),Cpia Efficiency Of Revenue Mobilization Rating (1=Low To 6=High),Cpia Public Sector Management And Institutions Cluster Average (1=Low To 6=High),Cpia Social Protection Rating (1=Low To 6=High),Cpia Property Rights And Rule-Based Governance Rating (1=Low To 6=High),Cpia Equity Of Public Resource Use Rating (1=Low To 6=High),Cpia Quality Of Public Administration Rating (1=Low To 6=High),Cpia Macroeconomic Management Rating (1=Low To 6=High),Ida Resource Allocation Index (1=Low To 6=High),Cpia Building Human Resources Rating (1=Low To 6=High),Cpia Gender Equality Rating (1=Low To 6=High),Cpia Fiscal Policy Rating (1=Low To 6=High),Cpia Financial Sector Rating (1=Low To 6=High),Cpia Quality Of Budgetary And Financial Management Rating (1=Low To 6=High),Cpia Policy And Institutions For Environmental Sustainability Rating (1=Low To 6=High),Cpia Economic Management Cluster Average (1=Low To 6=High),Cpia Debt Policy Rating (1=Low To 6=High),Cpia Business Regulatory Environment Rating (1=Low To 6=High),Total Tax And Contribution Rate (% Of Profit),Strength Of Legal Rights Index (0=Weak To 12=Strong),Compensation Of Employees (% Of Expense),Tax Revenue (% Of Gdp)
0,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,AFG,2000,Afghanistan,,,,,5235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,AFG,2001,Afghanistan,,,,,5055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,AFG,2002,Afghanistan,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,AFG,2003,Afghanistan,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
113,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
114,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
115,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
116,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
117,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
118,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
119,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
120,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
121,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
122,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
123,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
124,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
125,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
126,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
127,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
128,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
129,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
130,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
131,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
132,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
133,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
134,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
135,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
136,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
137,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
138,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
139,AFG,2004,Afghanistan,,,,,715.0,,16.134335999999998,2.431257869,,,,,,,,,,,,,,,,,,,,,,,,,
140,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
141,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
142,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
143,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
144,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
145,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
146,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
147,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
148,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
149,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
150,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
151,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
152,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
153,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
154,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
155,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
156,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
157,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
158,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
159,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
160,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
161,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
162,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
163,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
164,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
165,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
166,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
167,AFG,2005,Afghanistan,,,,,1595.0,,12.68975795,1.992068021,,,,,,,,,,,,,,,,,,,,,,35.8,,,
168,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
169,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
170,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
171,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
172,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
173,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
174,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
175,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
176,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
177,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
178,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
179,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
180,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
181,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
182,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
183,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
184,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
185,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
186,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
187,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
188,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
189,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
190,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
191,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
192,AFG,2006,Afghanistan,,,,,4750.0,,10.36038171,1.896234135,2.5,3.0,2.5,2.3,2.5,2.3,2.0,1.5,2.5,2.0,4.0,2.608333333,3.0,2.0,3.0,2.0,3.0,2.0,3.333333333,3.0,2.5,35.8,,36.76415373,6.967597575
