,Country Code,Year,Country Name,"Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)","Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)","Children In Employment, Total (% Of Children Ages 7-14)","School Enrollment, Primary And Secondary (Gross), Gender Parity Index (Gpi)","Literacy Rate, Youth (Ages 15-24), Gender Parity Index (Gpi)"
1370,COL,2007,Colombia,82.14399999999998,68.16799927,3.9,1.0479,1.0096
1371,COL,2007,Colombia,82.14399999999998,68.16799927,3.9,1.0479,1.0096
1372,COL,2008,Colombia,80.3788,68.66799927,,1.04509,1.00902
1373,COL,2008,Colombia,80.3788,68.66799927,,1.04509,1.00902
1374,COL,2008,Colombia,80.3788,68.66799927,,1.04509,1.00902
1375,COL,2008,Colombia,80.3788,68.66799927,,1.04509,1.00902
1376,COL,2009,Colombia,78.6136,71.37000275,6.44,1.04765,1.0102
1377,COL,2009,Colombia,78.6136,71.37000275,6.44,1.04765,1.0102
1378,COL,2009,Colombia,78.6136,71.37000275,6.44,1.04765,1.0102
1379,COL,2009,Colombia,78.6136,71.37000275,6.44,1.04765,1.0102
1380,COL,2010,Colombia,76.8484,72.24199677,,1.03967,1.00854
1381,COL,2010,Colombia,76.8484,72.24199677,,1.03967,1.00854
1382,COL,2010,Colombia,76.8484,72.24199677,,1.03967,1.00854
1383,COL,2010,Colombia,76.8484,72.24199677,,1.03967,1.00854
1384,COL,2011,Colombia,75.0832,73.00499725,,1.02827,1.00986
1385,COL,2011,Colombia,75.0832,73.00499725,,1.02827,1.00986
1386,COL,2011,Colombia,75.0832,73.00499725,,1.02827,1.00986
1387,COL,2011,Colombia,75.0832,73.00499725,,1.02827,1.00986
1388,COL,2012,Colombia,73.318,74.05400085,7.2,1.0280799999999999,
1389,COL,2012,Colombia,73.318,74.05400085,7.2,1.0280799999999999,
1390,COL,2012,Colombia,73.318,74.05400085,7.2,1.0280799999999999,
1391,COL,2012,Colombia,73.318,74.05400085,7.2,1.0280799999999999,
1392,COL,2013,Colombia,71.9846,73.7539978,,1.02834,
1393,COL,2013,Colombia,71.9846,73.7539978,,1.02834,
1394,COL,2013,Colombia,71.9846,73.7539978,,1.02834,
1395,COL,2013,Colombia,71.9846,73.7539978,,1.02834,
1396,COL,2014,Colombia,70.6512,73.91500092,6.619165,1.02437,1.00883
1397,COL,2014,Colombia,70.6512,73.91500092,6.619165,1.02437,1.00883
1398,COL,2014,Colombia,70.6512,73.91500092,6.619165,1.02437,1.00883
1399,COL,2014,Colombia,70.6512,73.91500092,6.619165,1.02437,1.00883
1400,COL,2015,Colombia,69.3178,74.42900085,5.56,1.02157,1.0077399999999999
1401,COL,2015,Colombia,69.3178,74.42900085,5.56,1.02157,1.0077399999999999
1402,COL,2015,Colombia,69.3178,74.42900085,5.56,1.02157,1.0077399999999999
1403,COL,2015,Colombia,69.3178,74.42900085,5.56,1.02157,1.0077399999999999
1404,COL,2016,Colombia,67.9844,74.11799622,,1.0198399999999999,1.00725
1405,COL,2016,Colombia,67.9844,74.11799622,,1.0198399999999999,1.00725
1406,COL,2016,Colombia,67.9844,74.11799622,,1.0198399999999999,1.00725
1407,COL,2016,Colombia,67.9844,74.11799622,,1.0198399999999999,1.00725
1408,COL,2017,Colombia,66.65100000000001,73.90699768,,1.01407,
1409,COL,2017,Colombia,66.65100000000001,73.90699768,,1.01407,
1410,COL,2017,Colombia,66.65100000000001,73.90699768,,1.01407,
1411,COL,2017,Colombia,66.65100000000001,73.90699768,,1.01407,
1412,COL,2018,Colombia,65.482,73.60299683,,1.01321,1.00442
1413,COL,2018,Colombia,65.482,73.60299683,,1.01321,1.00442
1414,COL,2018,Colombia,65.482,73.60299683,,1.01321,1.00442
1415,COL,2018,Colombia,65.482,73.60299683,,1.01321,1.00442
1416,COL,2019,Colombia,,73.84899902,,,
1417,COL,2019,Colombia,,73.84899902,,,
1418,COL,2019,Colombia,,73.84899902,,,
1419,COL,2019,Colombia,,73.84899902,,,
1420,DJI,2000,Djibouti,33.099000000000004,64.72100067,,0.71502,
1421,DJI,2001,Djibouti,32.009,64.53399658,,0.71128,
1422,DJI,2002,Djibouti,30.919,64.20700073,,0.71751,
1423,DJI,2003,Djibouti,29.7976,63.82500076,,,
1424,DJI,2004,Djibouti,28.6762,63.50400162,,0.75024,
1425,DJI,2005,Djibouti,27.5548,63.287998200000004,,0.7558699999999999,
1426,DJI,2006,Djibouti,26.4334,63.19599915,,0.76483,
1427,DJI,2007,Djibouti,25.311999999999998,63.24700165,,0.82047,
1428,DJI,2008,Djibouti,24.592,63.37799835,,0.8548399999999999,
1429,DJI,2009,Djibouti,23.872,63.5890007,,0.90627,
1430,DJI,2010,Djibouti,23.151999999999997,63.76800156,,,
1431,DJI,2011,Djibouti,22.432,63.79000092,,1.00932,
1432,DJI,2012,Djibouti,21.712,63.82400131,,0.993,
1433,DJI,2013,Djibouti,21.1378,63.8390007,,0.98329,
1434,DJI,2014,Djibouti,20.5636,63.82699966,,1.00177,
1435,DJI,2015,Djibouti,19.9894,63.79800034,,1.00581,
1436,DJI,2016,Djibouti,19.4152,63.79700089,,1.01397,
1437,DJI,2017,Djibouti,18.840999999999998,63.75600052,,1.0255,
1438,DJI,2018,Djibouti,18.4434,63.70299911,,1.01445,
1439,DJI,2019,Djibouti,,63.7820015,,1.0200200000000001,
1440,DOM,2000,Dominican Republic,107.8534,62.14799881,,1.04057,
1441,DOM,2000,Dominican Republic,107.8534,62.14799881,,1.04057,
1442,DOM,2000,Dominican Republic,107.8534,62.14799881,,1.04057,
1443,DOM,2000,Dominican Republic,107.8534,62.14799881,,1.04057,
1444,DOM,2000,Dominican Republic,107.8534,62.14799881,,1.04057,
1445,DOM,2000,Dominican Republic,107.8534,62.14799881,,1.04057,
1446,DOM,2000,Dominican Republic,107.8534,62.14799881,,1.04057,
1447,DOM,2001,Dominican Republic,107.1772,60.96900177,,,
1448,DOM,2001,Dominican Republic,107.1772,60.96900177,,,
1449,DOM,2001,Dominican Republic,107.1772,60.96900177,,,
1450,DOM,2001,Dominican Republic,107.1772,60.96900177,,,
1451,DOM,2001,Dominican Republic,107.1772,60.96900177,,,
1452,DOM,2001,Dominican Republic,107.1772,60.96900177,,,
1453,DOM,2001,Dominican Republic,107.1772,60.96900177,,,
1454,DOM,2002,Dominican Republic,106.501,61.71900177,3.5,1.07087,1.026
1455,DOM,2002,Dominican Republic,106.501,61.71900177,3.5,1.07087,1.026
1456,DOM,2002,Dominican Republic,106.501,61.71900177,3.5,1.07087,1.026
1457,DOM,2002,Dominican Republic,106.501,61.71900177,3.5,1.07087,1.026
1458,DOM,2002,Dominican Republic,106.501,61.71900177,3.5,1.07087,1.026
1459,DOM,2002,Dominican Republic,106.501,61.71900177,3.5,1.07087,1.026
1460,DOM,2002,Dominican Republic,106.501,61.71900177,3.5,1.07087,1.026
1461,DOM,2003,Dominican Republic,106.1268,60.65100098,,,
1462,DOM,2003,Dominican Republic,106.1268,60.65100098,,,
1463,DOM,2003,Dominican Republic,106.1268,60.65100098,,,
1464,DOM,2003,Dominican Republic,106.1268,60.65100098,,,
1465,DOM,2003,Dominican Republic,106.1268,60.65100098,,,
1466,DOM,2003,Dominican Republic,106.1268,60.65100098,,,
1467,DOM,2003,Dominican Republic,106.1268,60.65100098,,,
1468,DOM,2004,Dominican Republic,105.7526,60.50400162,,1.02597,
1469,DOM,2004,Dominican Republic,105.7526,60.50400162,,1.02597,
1470,DOM,2004,Dominican Republic,105.7526,60.50400162,,1.02597,
1471,DOM,2004,Dominican Republic,105.7526,60.50400162,,1.02597,
1472,DOM,2004,Dominican Republic,105.7526,60.50400162,,1.02597,
1473,DOM,2004,Dominican Republic,105.7526,60.50400162,,1.02597,
1474,DOM,2004,Dominican Republic,105.7526,60.50400162,,1.02597,
1475,DOM,2005,Dominican Republic,105.3784,60.30799866,5.8,1.03607,
1476,DOM,2005,Dominican Republic,105.3784,60.30799866,5.8,1.03607,
1477,DOM,2005,Dominican Republic,105.3784,60.30799866,5.8,1.03607,
1478,DOM,2005,Dominican Republic,105.3784,60.30799866,5.8,1.03607,
1479,DOM,2005,Dominican Republic,105.3784,60.30799866,5.8,1.03607,
1480,DOM,2005,Dominican Republic,105.3784,60.30799866,5.8,1.03607,
1481,DOM,2005,Dominican Republic,105.3784,60.30799866,5.8,1.03607,
1482,DOM,2006,Dominican Republic,105.0042,61.76399994,,,
1483,DOM,2006,Dominican Republic,105.0042,61.76399994,,,
1484,DOM,2006,Dominican Republic,105.0042,61.76399994,,,
1485,DOM,2006,Dominican Republic,105.0042,61.76399994,,,
1486,DOM,2006,Dominican Republic,105.0042,61.76399994,,,
1487,DOM,2006,Dominican Republic,105.0042,61.76399994,,,
1488,DOM,2006,Dominican Republic,105.0042,61.76399994,,,
1489,DOM,2007,Dominican Republic,104.63,61.45600128,,1.03482,1.02434
1490,DOM,2007,Dominican Republic,104.63,61.45600128,,1.03482,1.02434
1491,DOM,2007,Dominican Republic,104.63,61.45600128,,1.03482,1.02434
1492,DOM,2007,Dominican Republic,104.63,61.45600128,,1.03482,1.02434
1493,DOM,2007,Dominican Republic,104.63,61.45600128,,1.03482,1.02434
1494,DOM,2007,Dominican Republic,104.63,61.45600128,,1.03482,1.02434
1495,DOM,2007,Dominican Republic,104.63,61.45600128,,1.03482,1.02434
1496,DOM,2008,Dominican Republic,103.2216,61.94100189,,1.02837,
1497,DOM,2008,Dominican Republic,103.2216,61.94100189,,1.02837,
1498,DOM,2008,Dominican Republic,103.2216,61.94100189,,1.02837,
1499,DOM,2008,Dominican Republic,103.2216,61.94100189,,1.02837,
1500,DOM,2008,Dominican Republic,103.2216,61.94100189,,1.02837,
1501,DOM,2008,Dominican Republic,103.2216,61.94100189,,1.02837,
1502,DOM,2008,Dominican Republic,103.2216,61.94100189,,1.02837,
1503,DOM,2009,Dominican Republic,101.8132,59.58399963,14.05843,0.9642700000000001,
1504,DOM,2009,Dominican Republic,101.8132,59.58399963,14.05843,0.9642700000000001,
1505,DOM,2009,Dominican Republic,101.8132,59.58399963,14.05843,0.9642700000000001,
1506,DOM,2009,Dominican Republic,101.8132,59.58399963,14.05843,0.9642700000000001,
1507,DOM,2009,Dominican Republic,101.8132,59.58399963,14.05843,0.9642700000000001,
1508,DOM,2009,Dominican Republic,101.8132,59.58399963,14.05843,0.9642700000000001,
1509,DOM,2009,Dominican Republic,101.8132,59.58399963,14.05843,0.9642700000000001,
1510,DOM,2010,Dominican Republic,100.4048,61.42900085,,0.97235,1.02201
1511,DOM,2010,Dominican Republic,100.4048,61.42900085,,0.97235,1.02201
1512,DOM,2010,Dominican Republic,100.4048,61.42900085,,0.97235,1.02201
1513,DOM,2010,Dominican Republic,100.4048,61.42900085,,0.97235,1.02201
1514,DOM,2010,Dominican Republic,100.4048,61.42900085,,0.97235,1.02201
1515,DOM,2010,Dominican Republic,100.4048,61.42900085,,0.97235,1.02201
1516,DOM,2010,Dominican Republic,100.4048,61.42900085,,0.97235,1.02201
1517,DOM,2011,Dominican Republic,98.9964,62.98600006,,0.98949,1.02042
1518,DOM,2011,Dominican Republic,98.9964,62.98600006,,0.98949,1.02042
1519,DOM,2011,Dominican Republic,98.9964,62.98600006,,0.98949,1.02042
1520,DOM,2011,Dominican Republic,98.9964,62.98600006,,0.98949,1.02042
1521,DOM,2011,Dominican Republic,98.9964,62.98600006,,0.98949,1.02042
1522,DOM,2011,Dominican Republic,98.9964,62.98600006,,0.98949,1.02042
1523,DOM,2011,Dominican Republic,98.9964,62.98600006,,0.98949,1.02042
1524,DOM,2012,Dominican Republic,97.588,63.69100189,2.6844419999999998,0.9864700000000001,1.0150299999999999
1525,DOM,2012,Dominican Republic,97.588,63.69100189,2.6844419999999998,0.9864700000000001,1.0150299999999999
1526,DOM,2012,Dominican Republic,97.588,63.69100189,2.6844419999999998,0.9864700000000001,1.0150299999999999
1527,DOM,2012,Dominican Republic,97.588,63.69100189,2.6844419999999998,0.9864700000000001,1.0150299999999999
1528,DOM,2012,Dominican Republic,97.588,63.69100189,2.6844419999999998,0.9864700000000001,1.0150299999999999
1529,DOM,2012,Dominican Republic,97.588,63.69100189,2.6844419999999998,0.9864700000000001,1.0150299999999999
1530,DOM,2012,Dominican Republic,97.588,63.69100189,2.6844419999999998,0.9864700000000001,1.0150299999999999
1531,DOM,2013,Dominican Republic,96.9224,64.1989975,,0.9881,1.0154
1532,DOM,2013,Dominican Republic,96.9224,64.1989975,,0.9881,1.0154
1533,DOM,2013,Dominican Republic,96.9224,64.1989975,,0.9881,1.0154
1534,DOM,2013,Dominican Republic,96.9224,64.1989975,,0.9881,1.0154
1535,DOM,2013,Dominican Republic,96.9224,64.1989975,,0.9881,1.0154
1536,DOM,2013,Dominican Republic,96.9224,64.1989975,,0.9881,1.0154
1537,DOM,2013,Dominican Republic,96.9224,64.1989975,,0.9881,1.0154
1538,DOM,2014,Dominican Republic,96.2568,64.57800293,13.19659346,0.9852,1.0071
1539,DOM,2014,Dominican Republic,96.2568,64.57800293,13.19659346,0.9852,1.0071
1540,DOM,2014,Dominican Republic,96.2568,64.57800293,13.19659346,0.9852,1.0071
1541,DOM,2014,Dominican Republic,96.2568,64.57800293,13.19659346,0.9852,1.0071
1542,DOM,2014,Dominican Republic,96.2568,64.57800293,13.19659346,0.9852,1.0071
1543,DOM,2014,Dominican Republic,96.2568,64.57800293,13.19659346,0.9852,1.0071
1544,DOM,2014,Dominican Republic,96.2568,64.57800293,13.19659346,0.9852,1.0071
1545,DOM,2015,Dominican Republic,95.5912,67.47699738,,0.9853700000000001,1.00829
1546,DOM,2015,Dominican Republic,95.5912,67.47699738,,0.9853700000000001,1.00829
1547,DOM,2015,Dominican Republic,95.5912,67.47699738,,0.9853700000000001,1.00829
1548,DOM,2015,Dominican Republic,95.5912,67.47699738,,0.9853700000000001,1.00829
1549,DOM,2015,Dominican Republic,95.5912,67.47699738,,0.9853700000000001,1.00829
1550,DOM,2015,Dominican Republic,95.5912,67.47699738,,0.9853700000000001,1.00829
1551,DOM,2015,Dominican Republic,95.5912,67.47699738,,0.9853700000000001,1.00829
1552,DOM,2016,Dominican Republic,94.9256,67.83699799,,0.9902299999999999,1.00055
1553,DOM,2016,Dominican Republic,94.9256,67.83699799,,0.9902299999999999,1.00055
1554,DOM,2016,Dominican Republic,94.9256,67.83699799,,0.9902299999999999,1.00055
1555,DOM,2016,Dominican Republic,94.9256,67.83699799,,0.9902299999999999,1.00055
1556,DOM,2016,Dominican Republic,94.9256,67.83699799,,0.9902299999999999,1.00055
1557,DOM,2016,Dominican Republic,94.9256,67.83699799,,0.9902299999999999,1.00055
1558,DOM,2016,Dominican Republic,94.9256,67.83699799,,0.9902299999999999,1.00055
1559,DOM,2017,Dominican Republic,94.26,67.92400359999999,,0.9935700000000001,
1560,DOM,2017,Dominican Republic,94.26,67.92400359999999,,0.9935700000000001,
1561,DOM,2017,Dominican Republic,94.26,67.92400359999999,,0.9935700000000001,
1562,DOM,2017,Dominican Republic,94.26,67.92400359999999,,0.9935700000000001,
1563,DOM,2017,Dominican Republic,94.26,67.92400359999999,,0.9935700000000001,
1564,DOM,2017,Dominican Republic,94.26,67.92400359999999,,0.9935700000000001,
1565,DOM,2017,Dominican Republic,94.26,67.92400359999999,,0.9935700000000001,
1566,DOM,2018,Dominican Republic,93.0342,68.13700104,,0.99734,
1567,DOM,2018,Dominican Republic,93.0342,68.13700104,,0.99734,
1568,DOM,2018,Dominican Republic,93.0342,68.13700104,,0.99734,
1569,DOM,2018,Dominican Republic,93.0342,68.13700104,,0.99734,
1570,DOM,2018,Dominican Republic,93.0342,68.13700104,,0.99734,
1571,DOM,2018,Dominican Republic,93.0342,68.13700104,,0.99734,
1572,DOM,2018,Dominican Republic,93.0342,68.13700104,,0.99734,
1573,DOM,2019,Dominican Republic,,68.33699799,,,
1574,DOM,2019,Dominican Republic,,68.33699799,,,
1575,DOM,2019,Dominican Republic,,68.33699799,,,
1576,DOM,2019,Dominican Republic,,68.33699799,,,
1577,DOM,2019,Dominican Republic,,68.33699799,,,
1578,DOM,2019,Dominican Republic,,68.33699799,,,
1579,DOM,2019,Dominican Republic,,68.33699799,,,
1580,ECU,2000,Ecuador,84.1908,69.54199982,,1.00575,
1581,ECU,2000,Ecuador,84.1908,69.54199982,,1.00575,
1582,ECU,2000,Ecuador,84.1908,69.54199982,,1.00575,
1583,ECU,2001,Ecuador,84.1524,69.27700043,,1.0103,1.00118
1584,ECU,2001,Ecuador,84.1524,69.27700043,,1.0103,1.00118
1585,ECU,2001,Ecuador,84.1524,69.27700043,,1.0103,1.00118
1586,ECU,2002,Ecuador,84.11399999999998,68.98999786,,1.00486,
1587,ECU,2002,Ecuador,84.11399999999998,68.98999786,,1.00486,
1588,ECU,2002,Ecuador,84.11399999999998,68.98999786,,1.00486,
1589,ECU,2003,Ecuador,84.0088,68.68099976,,1.00785,
1590,ECU,2003,Ecuador,84.0088,68.68099976,,1.00785,
1591,ECU,2003,Ecuador,84.0088,68.68099976,,1.00785,
1592,ECU,2004,Ecuador,83.9036,71.05400085,12.0,1.0022799999999998,
1593,ECU,2004,Ecuador,83.9036,71.05400085,12.0,1.0022799999999998,
1594,ECU,2004,Ecuador,83.9036,71.05400085,12.0,1.0022799999999998,
1595,ECU,2005,Ecuador,83.7984,70.44499969,,1.0045899999999999,
1596,ECU,2005,Ecuador,83.7984,70.44499969,,1.0045899999999999,
1597,ECU,2005,Ecuador,83.7984,70.44499969,,1.0045899999999999,
1598,ECU,2006,Ecuador,83.6932,71.80699921,14.3,1.00568,
1599,ECU,2006,Ecuador,83.6932,71.80699921,14.3,1.00568,
1600,ECU,2006,Ecuador,83.6932,71.80699921,14.3,1.00568,
1601,ECU,2007,Ecuador,83.588,70.41600037,,1.00665,1.0034299999999998
1602,ECU,2007,Ecuador,83.588,70.41600037,,1.00665,1.0034299999999998
1603,ECU,2007,Ecuador,83.588,70.41600037,,1.00665,1.0034299999999998
1604,ECU,2008,Ecuador,83.4192,70.66300201,,,1.00043
1605,ECU,2008,Ecuador,83.4192,70.66300201,,,1.00043
1606,ECU,2008,Ecuador,83.4192,70.66300201,,,1.00043
1607,ECU,2009,Ecuador,83.2504,68.80200195,6.3,1.02678,1.0016399999999999
1608,ECU,2009,Ecuador,83.2504,68.80200195,6.3,1.02678,1.0016399999999999
1609,ECU,2009,Ecuador,83.2504,68.80200195,6.3,1.02678,1.0016399999999999
1610,ECU,2010,Ecuador,83.0816,67.83200073,,1.02145,1.00391
1611,ECU,2010,Ecuador,83.0816,67.83200073,,1.02145,1.00391
1612,ECU,2010,Ecuador,83.0816,67.83200073,,1.02145,1.00391
1613,ECU,2011,Ecuador,82.9128,66.99299622,3.2,1.0235100000000001,1.00222
1614,ECU,2011,Ecuador,82.9128,66.99299622,3.2,1.0235100000000001,1.00222
1615,ECU,2011,Ecuador,82.9128,66.99299622,3.2,1.0235100000000001,1.00222
1616,ECU,2012,Ecuador,82.744,67.65000153,,1.0280799999999999,1.0012299999999998
1617,ECU,2012,Ecuador,82.744,67.65000153,,1.0280799999999999,1.0012299999999998
1618,ECU,2012,Ecuador,82.744,67.65000153,,1.0280799999999999,1.0012299999999998
1619,ECU,2013,Ecuador,82.0474,67.07900238,,1.02395,1.00054
1620,ECU,2013,Ecuador,82.0474,67.07900238,,1.02395,1.00054
1621,ECU,2013,Ecuador,82.0474,67.07900238,,1.02395,1.00054
1622,ECU,2014,Ecuador,81.3508,66.85399628,,1.02267,1.00178
1623,ECU,2014,Ecuador,81.3508,66.85399628,,1.02267,1.00178
1624,ECU,2014,Ecuador,81.3508,66.85399628,,1.02267,1.00178
1625,ECU,2015,Ecuador,80.6542,69.20700073,5.562005,1.0224600000000001,0.99572
1626,ECU,2015,Ecuador,80.6542,69.20700073,5.562005,1.0224600000000001,0.99572
1627,ECU,2015,Ecuador,80.6542,69.20700073,5.562005,1.0224600000000001,0.99572
1628,ECU,2016,Ecuador,79.9576,71.14900208,,1.02095,1.00159
1629,ECU,2016,Ecuador,79.9576,71.14900208,,1.02095,1.00159
1630,ECU,2016,Ecuador,79.9576,71.14900208,,1.02095,1.00159
1631,ECU,2017,Ecuador,79.26100000000002,71.97200012,,1.01995,1.00295
1632,ECU,2017,Ecuador,79.26100000000002,71.97200012,,1.01995,1.00295
1633,ECU,2017,Ecuador,79.26100000000002,71.97200012,,1.01995,1.00295
1634,ECU,2018,Ecuador,78.7626,71.02899933,,1.0219200000000002,
1635,ECU,2018,Ecuador,78.7626,71.02899933,,1.0219200000000002,
1636,ECU,2018,Ecuador,78.7626,71.02899933,,1.0219200000000002,
1637,ECU,2019,Ecuador,,71.13500214,,,
1638,ECU,2019,Ecuador,,71.13500214,,,
1639,ECU,2019,Ecuador,,71.13500214,,,
1640,SLV,2000,El Salvador,91.262,64.18099976,,0.9500200000000001,
1641,SLV,2000,El Salvador,91.262,64.18099976,,0.9500200000000001,
1642,SLV,2000,El Salvador,91.262,64.18099976,,0.9500200000000001,
1643,SLV,2000,El Salvador,91.262,64.18099976,,0.9500200000000001,
1644,SLV,2001,El Salvador,89.962,63.6609993,,0.95804,
1645,SLV,2001,El Salvador,89.962,63.6609993,,0.95804,
1646,SLV,2001,El Salvador,89.962,63.6609993,,0.95804,
1647,SLV,2001,El Salvador,89.962,63.6609993,,0.95804,
1648,SLV,2002,El Salvador,88.662,63.11999893,,0.9512200000000001,
1649,SLV,2002,El Salvador,88.662,63.11999893,,0.9512200000000001,
1650,SLV,2002,El Salvador,88.662,63.11999893,,0.9512200000000001,
1651,SLV,2002,El Salvador,88.662,63.11999893,,0.9512200000000001,
1652,SLV,2003,El Salvador,87.4288,64.78399658,12.66093175,0.9667600000000001,
1653,SLV,2003,El Salvador,87.4288,64.78399658,12.66093175,0.9667600000000001,
1654,SLV,2003,El Salvador,87.4288,64.78399658,12.66093175,0.9667600000000001,
1655,SLV,2003,El Salvador,87.4288,64.78399658,12.66093175,0.9667600000000001,
1656,SLV,2004,El Salvador,86.1956,63.38199997,,0.97036,
1657,SLV,2004,El Salvador,86.1956,63.38199997,,0.97036,
1658,SLV,2004,El Salvador,86.1956,63.38199997,,0.97036,
1659,SLV,2004,El Salvador,86.1956,63.38199997,,0.97036,
1660,SLV,2005,El Salvador,84.9624,63.9280014,,0.9726100000000001,
1661,SLV,2005,El Salvador,84.9624,63.9280014,,0.9726100000000001,
1662,SLV,2005,El Salvador,84.9624,63.9280014,,0.9726100000000001,
1663,SLV,2005,El Salvador,84.9624,63.9280014,,0.9726100000000001,
1664,SLV,2006,El Salvador,83.7292,64.48300171,,0.9770200000000001,1.01119
1665,SLV,2006,El Salvador,83.7292,64.48300171,,0.9770200000000001,1.01119
1666,SLV,2006,El Salvador,83.7292,64.48300171,,0.9770200000000001,1.01119
1667,SLV,2006,El Salvador,83.7292,64.48300171,,0.9770200000000001,1.01119
1668,SLV,2007,El Salvador,82.49600000000002,65.08200073,7.1,1.0011700000000001,1.00719
1669,SLV,2007,El Salvador,82.49600000000002,65.08200073,7.1,1.0011700000000001,1.00719
1670,SLV,2007,El Salvador,82.49600000000002,65.08200073,7.1,1.0011700000000001,1.00719
1671,SLV,2007,El Salvador,82.49600000000002,65.08200073,7.1,1.0011700000000001,1.00719
1672,SLV,2008,El Salvador,80.6998,64.9960022,,0.9759200000000001,1.0113
1673,SLV,2008,El Salvador,80.6998,64.9960022,,0.9759200000000001,1.0113
1674,SLV,2008,El Salvador,80.6998,64.9960022,,0.9759200000000001,1.0113
1675,SLV,2008,El Salvador,80.6998,64.9960022,,0.9759200000000001,1.0113
1676,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1677,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1678,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1679,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1680,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1681,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1682,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1683,SLV,2009,El Salvador,78.9036,64.89399719,7.4,0.9727399999999999,1.0065
1684,SLV,2010,El Salvador,77.1074,63.36999893,,0.9662,1.00749
1685,SLV,2010,El Salvador,77.1074,63.36999893,,0.9662,1.00749
1686,SLV,2010,El Salvador,77.1074,63.36999893,,0.9662,1.00749
1687,SLV,2010,El Salvador,77.1074,63.36999893,,0.9662,1.00749
1688,SLV,2011,El Salvador,75.3112,63.15100098,7.4424660000000005,0.96291,1.00827
1689,SLV,2011,El Salvador,75.3112,63.15100098,7.4424660000000005,0.96291,1.00827
1690,SLV,2011,El Salvador,75.3112,63.15100098,7.4424660000000005,0.96291,1.00827
1691,SLV,2011,El Salvador,75.3112,63.15100098,7.4424660000000005,0.96291,1.00827
1692,SLV,2012,El Salvador,73.515,63.79000092,7.0,0.96347,
1693,SLV,2012,El Salvador,73.515,63.79000092,7.0,0.96347,
1694,SLV,2012,El Salvador,73.515,63.79000092,7.0,0.96347,
1695,SLV,2012,El Salvador,73.515,63.79000092,7.0,0.96347,
1696,SLV,2013,El Salvador,72.7038,64.34999847,7.800059,0.97047,1.00571
1697,SLV,2013,El Salvador,72.7038,64.34999847,7.800059,0.97047,1.00571
1698,SLV,2013,El Salvador,72.7038,64.34999847,7.800059,0.97047,1.00571
1699,SLV,2013,El Salvador,72.7038,64.34999847,7.800059,0.97047,1.00571
1700,SLV,2014,El Salvador,71.8926,63.11700058,,0.9770700000000001,
1701,SLV,2014,El Salvador,71.8926,63.11700058,,0.9770700000000001,
1702,SLV,2014,El Salvador,71.8926,63.11700058,,0.9770700000000001,
1703,SLV,2014,El Salvador,71.8926,63.11700058,,0.9770700000000001,
1704,SLV,2015,El Salvador,71.0814,62.31100082,,0.9783299999999999,1.00997
1705,SLV,2015,El Salvador,71.0814,62.31100082,,0.9783299999999999,1.00997
1706,SLV,2015,El Salvador,71.0814,62.31100082,,0.9783299999999999,1.00997
1707,SLV,2015,El Salvador,71.0814,62.31100082,,0.9783299999999999,1.00997
1708,SLV,2016,El Salvador,70.2702,63.18799973,,0.97582,1.00568
1709,SLV,2016,El Salvador,70.2702,63.18799973,,0.97582,1.00568
1710,SLV,2016,El Salvador,70.2702,63.18799973,,0.97582,1.00568
1711,SLV,2016,El Salvador,70.2702,63.18799973,,0.97582,1.00568
1712,SLV,2017,El Salvador,69.459,63.08000183,,0.9760200000000001,1.00358
1713,SLV,2017,El Salvador,69.459,63.08000183,,0.9760200000000001,1.00358
1714,SLV,2017,El Salvador,69.459,63.08000183,,0.9760200000000001,1.00358
1715,SLV,2017,El Salvador,69.459,63.08000183,,0.9760200000000001,1.00358
1716,SLV,2018,El Salvador,68.6136,62.84899902,,0.97767,1.00494
1717,SLV,2018,El Salvador,68.6136,62.84899902,,0.97767,1.00494
1718,SLV,2018,El Salvador,68.6136,62.84899902,,0.97767,1.00494
1719,SLV,2018,El Salvador,68.6136,62.84899902,,0.97767,1.00494
1720,SLV,2019,El Salvador,,63.14300156,,,
1721,SLV,2019,El Salvador,,63.14300156,,,
1722,SLV,2019,El Salvador,,63.14300156,,,
1723,SLV,2019,El Salvador,,63.14300156,,,
1724,ETH,2000,Ethiopia,110.6438,81.6210022,,0.65727,
1725,ETH,2001,Ethiopia,108.3464,82.05699921,,0.68757,
1726,ETH,2002,Ethiopia,106.04899999999999,82.49099731,,0.69775,
1727,ETH,2003,Ethiopia,102.1638,82.91699982,,0.69989,
1728,ETH,2004,Ethiopia,98.2786,83.32499695,,0.7350899999999999,0.61897
